User.ID,BookId,Book.Rating
44893,146,0
44893,121,6
44910,163,9
44911,22,0
44920,22,9
44920,15,10
44924,143,10
44924,88,5
44925,193,0
44925,165,0
44925,90,0
44925,87,0
44925,137,4
44925,52,0
44925,114,0
44925,13,0
44925,2,0
44937,143,10
44942,170,10
44953,78,8
44961,73,7
44985,46,0
45002,2,0
45031,2,0
45033,41,0
45033,36,0
45035,174,10
45042,38,8
45060,52,0
45060,171,7
45064,159,6
45068,157,10
45068,35,8
45078,127,10
45107,132,0
45107,27,10
45107,190,0
45107,171,0
45107,75,9
45114,22,0
45116,143,7
45133,58,9
45136,30,0
45165,84,8
45193,25,10
45193,131,8
45196,143,10
45208,157,8
45231,178,8
45245,161,9
45248,120,7
45249,179,8
45255,157,0
45270,110,6
45284,99,9
45287,52,10
45291,4,0
45297,9,0
45302,26,7
45307,2,0
45315,74,3
45315,34,0
45315,7,3
45315,99,0
45315,6,0
45315,45,7
45340,88,10
45340,5,10
45359,115,7
45359,98,5
45359,164,0
45383,8,0
45383,89,8
45383,63,4
45409,175,0
45412,126,0
45412,13,0
45413,95,10
45416,155,7
45418,185,8
45418,11,5
45433,67,9
45434,135,0
45435,38,7
45444,143,9
45444,94,8
45454,74,0
45454,8,0
45461,125,0
45470,66,8
45471,50,6
45471,115,7
45471,149,0
45471,89,0
45471,151,0
45471,83,7
45476,124,0
45507,41,0
45539,52,10
45557,85,8
45557,155,9
45557,86,0
45557,118,0
45557,88,0
45557,68,0
45557,19,0
45557,103,0
45557,61,0
45557,157,0
45557,70,8
45557,140,0
45557,102,0
45557,149,0
45557,33,0
45557,116,0
45557,8,0
45557,151,0
45557,181,0
45557,63,0
45557,101,0
45557,83,0
45557,9,9
45557,79,9
45557,196,8
45564,169,6
45564,23,0
45567,82,9
45584,89,0
45584,79,0
45585,98,0
45585,116,7
45585,1,7
45623,160,8
45636,82,8
45641,111,0
45641,104,0
45653,151,7
45656,70,0
45666,2,5
45675,57,5
45683,190,8
45693,60,8
45701,93,0
45704,76,9
45730,125,8
45745,125,8
45772,170,0
45778,94,7
45778,78,0
45781,34,10
45782,29,0
45806,122,10
45810,137,3
45842,52,4
45847,60,0
45899,17,5
45904,55,8
45925,44,0
45925,94,0
45954,4,8
45978,90,5
45987,102,0
45998,92,0
46003,84,0
46003,87,0
46006,2,0
46050,2,0
46062,9,0
46099,27,6
46117,58,0
46133,40,0
46133,69,0
46139,6,9
46145,10,10
46145,26,0
46153,42,0
46154,51,6
46154,87,9
46154,34,0
46159,52,0
46173,34,5
46184,89,10
46184,2,6
46196,26,10
46197,17,9
46197,47,0
46197,50,0
46197,31,10
46197,181,0
46199,111,8
46222,85,10
46269,31,0
46269,55,0
46269,115,8
46269,67,0
46269,114,0
46269,135,0
46269,101,0
46269,9,0
46269,182,0
46269,2,0
46279,34,8
46291,76,9
46295,29,7
46295,92,6
46295,23,8
46312,54,10
46319,86,0
46330,31,8
46341,10,8
46345,31,0
46345,36,0
46345,60,0
46345,9,0
46359,61,5
46374,180,0
46374,181,0
46389,1,8
46398,62,0
46398,74,0
46398,25,0
46398,30,0
46398,54,0
46398,85,0
46398,50,0
46398,51,7
46398,28,0
46398,42,9
46398,40,0
46398,125,0
46398,155,0
46398,105,8
46398,31,6
46398,44,0
46398,118,0
46398,76,10
46398,68,8
46398,103,0
46398,132,9
46398,90,8
46398,87,0
46398,157,0
46398,137,0
46398,27,0
46398,110,3
46398,94,7
46398,52,0
46398,140,0
46398,102,0
46398,149,0
46398,190,0
46398,32,0
46398,1,0
46398,154,0
46398,64,0
46398,122,4
46398,173,0
46398,104,0
46398,22,6
46398,151,0
46398,114,0
46398,191,6
46398,63,0
46398,15,0
46398,59,0
46398,11,0
46398,189,5
46398,45,9
46398,134,7
46398,2,4
46398,139,5
46404,9,10
46417,185,9
46417,192,7
46417,99,7
46443,39,9
46443,166,10
46443,156,0
46443,47,8
46443,28,10
46443,5,9
46443,146,8
46443,176,8
46444,62,8
46452,147,0
46452,116,5
46452,141,5
46472,81,0
46472,165,0
46472,76,5
46472,56,5
46472,116,5
46472,49,0
46498,55,0
46520,124,0
46534,80,3
46541,27,0
46548,186,9
46576,172,9
46595,15,5
46600,116,7
46637,42,0
46651,32,10
46651,95,0
46659,79,0
46664,165,6
46664,75,7
46671,33,7
46671,116,8
46671,175,8
46671,141,0
46671,57,8
46671,92,8
46671,8,7
46671,95,0
46671,26,6
46671,199,8
46671,192,7
46679,63,7
46690,166,7
46690,88,10
46690,33,0
46721,100,10
46767,1,9
46829,194,10
46862,10,8
46879,54,0
46879,83,0
46887,5,8
46892,68,5
46892,103,5
46892,4,5
46892,170,5
46898,62,8
46907,62,0
46907,41,9
46907,165,0
46907,154,0
46907,122,0
46907,73,0
46907,177,10
46907,196,0
46909,28,0
46909,92,7
46909,21,8
46909,199,8
46909,192,8
46909,181,10
46909,135,0
46910,90,4
46910,60,6
46920,126,8
46963,135,9
46987,184,10
47017,31,8
47017,55,0
47037,2,5
47043,118,0
47050,38,0
47077,168,9
47089,2,0
47116,144,0
47116,108,0
47117,62,7
47117,28,0
47117,115,0
47117,68,0
47117,103,0
47117,4,0
47117,27,0
47117,33,9
47117,116,8
47117,175,0
47117,190,0
47117,89,0
47117,95,9
47117,178,0
47117,154,0
47117,104,0
47117,63,0
47117,9,0
47126,154,10
47127,89,9
47128,41,10
47128,2,0
47139,62,0
47145,50,4
47145,125,0
47145,72,10
47145,77,0
47152,165,9
47152,90,9
47152,157,8
47152,116,8
47152,59,0
47152,101,9
47153,52,8
47206,35,5
47207,107,10
47239,55,7
47245,138,0
47250,154,0
47254,108,0
47268,124,8
47279,31,10
47279,53,10
47293,126,10
47296,157,8
47315,60,0
47316,144,10
47316,56,0
47316,147,10
47316,190,9
47316,127,8
47316,38,10
47316,77,10
47323,22,0
47367,2,0
47368,102,0
47377,10,10
47379,146,0
47396,27,0
47396,151,0
47404,175,0
47427,67,8
47448,2,0
47458,31,1
47458,177,0
47458,152,6
47458,101,4
47465,152,10
47465,13,5
47475,69,0
47497,128,0
47506,52,0
47512,185,5
47543,111,9
47543,60,8
47594,39,0
47594,97,0
47594,19,0
47594,110,0
47594,89,0
47594,49,0
47594,163,0
47606,31,0
47609,68,0
47609,190,0
47609,198,0
47609,38,0
47613,2,0
47635,2,0
47743,100,0
47758,61,7
47758,189,0
47767,53,8
47801,111,0
47807,31,8
47807,109,0
47807,52,0
47807,102,7
47807,63,0
47831,34,8
47841,134,0
47845,163,0
47853,2,0
47856,50,0
47856,12,0
47861,100,0
47866,49,8
47929,31,7
47959,166,9
47961,17,0
47970,42,7
47971,130,9
47971,1,0
47971,178,0
47971,5,10
47971,199,0
47975,141,0
47975,57,7
47975,11,7
47987,115,0
47993,31,10
47996,52,6
48025,159,9
48025,157,6
48025,113,0
48025,130,9
48025,147,7
48025,175,9
48025,89,0
48025,171,8
48025,111,9
48025,26,8
48025,192,7
48025,14,8
48025,145,8
48025,12,9
48025,150,8
48025,2,0
48032,172,0
48037,31,6
48037,38,6
48042,48,0
48042,16,0
48046,39,0
48046,74,0
48046,46,8
48046,25,0
48046,42,10
48046,148,0
48046,165,0
48046,31,0
48046,10,0
48046,44,7
48046,118,0
48046,109,0
48046,119,0
48046,68,0
48046,87,5
48046,100,0
48046,52,10
48046,199,0
48046,63,9
48046,15,0
48046,23,0
48046,11,0
48046,146,0
48046,163,0
48046,2,0
48057,33,0
48057,56,0
48057,116,0
48057,175,0
48057,190,0
48057,64,0
48057,199,0
48077,183,0
48138,96,0
48146,52,10
48153,161,10
48153,160,10
48153,123,10
48175,74,0
48178,89,10
48213,28,8
48213,125,0
48213,136,7
48213,174,0
48213,122,0
48213,15,0
48215,40,0
48217,52,10
48217,174,0
48217,57,9
48226,56,0
48268,17,0
48268,90,8
48268,169,9
48268,102,0
48268,1,0
48268,5,8
48268,122,5
48268,177,0
48305,32,0
48313,18,0
48350,140,4
48355,10,0
48355,88,8
48355,35,0
48355,161,0
48382,37,10
48385,46,9
48388,47,0
48388,116,9
48407,14,0
48420,187,7
48424,130,0
48424,96,0
48430,68,8
48430,37,10
48445,133,0
48445,28,0
48445,188,0
48445,178,0
48445,2,0
48468,103,0
48468,22,0
48474,31,8
48484,62,0
48484,59,0
48494,62,0
48494,74,0
48494,17,0
48494,50,0
48494,136,0
48494,4,10
48494,70,10
48494,66,0
48494,100,0
48494,33,8
48494,57,0
48494,95,0
48494,26,0
48494,178,9
48494,73,5
48494,161,0
48494,160,0
48494,123,0
48494,23,0
48494,146,0
48494,83,10
48494,170,0
48494,79,10
48494,182,0
48494,2,0
48494,77,10
48494,24,10
48503,119,6
48514,31,7
48519,86,7
48519,43,0
48519,168,8
48525,5,0
48539,144,0
48539,184,0
48539,2,0
48546,41,9
48553,76,0
48553,152,0
48553,139,0
48575,66,10
48579,159,0
48579,68,10
48579,144,10
48579,154,10
48579,153,0
48579,11,0
48579,24,10
48595,2,0
48622,97,5
48630,51,0
48630,140,8
48630,149,10
48630,63,0
48630,83,8
48630,2,1
48644,124,8
48653,5,8
48662,40,7
48707,55,0
48707,34,0
48712,52,10
48715,52,8
48725,17,9
48732,99,9
48743,165,0
48743,31,7
48743,52,0
48743,67,0
48743,26,0
48743,178,8
48743,192,0
48743,145,8
48743,49,8
48753,31,0
48753,118,0
48753,22,0
48753,114,0
48753,191,0
48775,40,9
48779,80,0
48779,49,0
48846,89,7
48899,144,8
48899,108,8
48911,175,0
48911,92,0
48911,1,10
48911,178,10
48911,2,0
48940,148,5
48965,3,7
48970,155,3
48975,51,9
48975,149,0
48975,122,0
48975,177,0
48975,152,6
48975,14,0
48980,34,10
48995,187,0
48995,134,5
49109,30,0
49109,40,0
49109,31,0
49109,44,0
49109,118,0
49109,76,0
49109,68,0
49109,164,0
49109,103,10
49109,20,5
49109,102,0
49109,112,0
49109,33,0
49109,147,0
49109,116,0
49109,175,0
49109,14,7
49109,145,0
49109,173,5
49109,114,0
49109,191,0
49109,150,0
49109,37,0
49109,2,0
49123,66,0
49143,65,0
49154,74,0
49154,52,0
49154,194,0
49154,73,0
49154,152,0
49154,104,10
49154,161,0
49154,160,9
49154,186,0
49154,182,0
49155,41,0
49155,122,8
49155,73,9
49168,1,9
49169,82,0
49175,69,0
49177,76,0
49204,5,9
49204,2,0
49205,62,8
49205,51,0
49205,22,0
49212,68,8
49212,179,8
49212,147,8
49212,57,0
49212,122,5
49212,77,8
49216,137,9
49225,47,8
49225,143,10
49225,88,10
49225,4,10
49225,108,8
49225,150,9
49260,187,6
49262,137,10
49262,93,10
49277,122,7
49280,40,8
49289,26,8
49289,178,0
49294,4,5
49299,88,0
49300,62,8
49300,30,0
49300,131,0
49300,105,3
49300,120,0
49300,178,0
49300,49,7
49300,75,8
49314,165,4
49314,140,0
49314,199,8
49314,49,0
49315,15,7
49317,62,5
49324,183,6
49335,2,0
49344,17,0
49358,194,8
49358,161,6
49358,123,6
49367,140,0
49392,109,10
49392,76,10
49392,103,5
49392,137,9
49404,141,0
49422,124,0
49422,156,7
49422,31,0
49422,100,0
49422,52,9
49422,93,0
49422,15,5
49422,172,8
49422,107,0
49422,38,0
49423,88,0
49434,49,8
49460,156,9
49460,54,7
49460,58,9
49460,105,0
49460,31,0
49460,55,9
49460,53,0
49460,190,0
49460,108,0
49460,134,0
49460,195,0
49460,37,9
49460,2,0
49460,77,8
49472,23,0
49500,89,9
49510,36,0
49526,180,8
49526,136,8
49526,138,8
49526,106,7
49529,182,9
49582,2,0
49634,2,4
49635,50,0
49635,94,8
49635,56,0
49635,108,9
49635,59,0
49635,101,0
49635,79,7
49652,84,0
49661,2,0
49668,135,0
49683,28,0
49683,31,10
49683,95,0
49723,179,8
49723,32,7
49723,48,7
49743,22,7
49771,113,7
49790,31,10
49791,157,0
49792,123,9
49809,22,0
49815,11,0
49842,129,0
49842,27,0
49842,100,5
49842,187,0
49842,33,7
49842,190,0
49842,171,6
49842,161,10
49842,93,8
49843,18,5
49865,156,5
49868,168,8
49889,180,0
49889,13,0
49889,170,0
49907,29,9
49907,178,8
49907,15,0
49954,2,1
49964,70,8
49975,167,0
49980,142,0
49980,62,5
49980,40,0
49980,155,0
49980,44,0
49980,118,9
49980,119,8
49980,52,10
49980,9,10
49980,79,0
49983,63,8
49990,102,7
49994,1,0
49994,95,0
49994,26,0
49994,163,0
49998,59,8
50007,34,0
50008,24,0
50009,144,8
50010,66,10
50019,33,0
50063,32,6
50064,62,7
50073,117,7
50073,31,9
50073,10,0
50074,165,0
50074,49,7
50092,2,0
50098,120,5
50098,59,6
50110,105,0
50114,156,0
50114,40,9
50114,148,0
50114,132,9
50114,171,0
50114,22,0
50129,196,5
50132,52,10
50141,29,0
50141,23,0
50165,2,7
50168,95,0
50193,122,7
50193,153,7
50193,172,7
50201,2,3
50204,51,0
50204,122,0
50204,163,0
50204,9,9
50205,105,3
50205,100,0
50205,52,9
50205,116,0
50210,184,9
50225,28,0
50225,183,0
50225,148,0
50225,115,0
50225,103,0
50225,84,0
50225,72,0
50225,110,7
50225,100,6
50225,52,0
50225,140,0
50225,149,0
50225,56,0
50225,147,0
50225,116,0
50225,141,0
50225,89,5
50225,26,0
50225,5,0
50225,48,0
50225,127,7
50225,151,0
50225,15,7
50225,23,0
50225,9,0
50320,8,0
50321,12,0
50325,2,0
50327,31,10
50336,48,0
50376,139,7
50388,26,7
50409,2,0
50416,28,9
50431,67,0
50436,128,8
50470,78,8
50491,2,0
50501,82,10
50501,132,0
50504,34,9
50504,53,0
50504,83,0
50521,142,6
50521,197,0
50521,26,9
50521,2,0
50527,51,8
50530,22,8
50533,154,0
50533,38,0
50539,164,8
50539,49,9
50539,60,0
50547,85,0
50547,157,0
50547,120,5
50547,48,0
50547,177,0
50547,191,0
50547,36,0
50547,134,0
50547,139,10
50550,147,0
50550,175,0
50550,111,0
50550,153,0
50560,177,0
50560,43,0
50605,2,0
50612,17,8
50612,143,10
50615,88,10
50628,152,8
50628,2,0
50650,31,0
50650,154,8
50676,40,8
50681,10,3
50681,4,8
50681,94,8
50681,52,7
50681,151,7
50711,9,0
50718,141,9
50730,8,0
50730,26,0
50730,114,0
50730,191,9
50730,172,0
50730,83,8
50748,27,0
50748,153,9
50751,41,0
50768,62,7
50784,99,9
50787,171,8
50805,10,8
50824,84,10
50832,157,0
50832,154,0
50845,97,10
50849,142,0
50849,165,0
50849,179,0
50849,56,8
50858,2,0
50861,2,0
50862,40,0
50895,62,0
50895,51,6
50895,125,0
50895,29,0
50895,165,0
50895,31,9
50895,113,0
50895,52,10
50895,192,9
50895,145,8
50895,15,0
50895,23,10
50896,26,8
50899,173,8
50955,16,0
50972,18,5
50972,157,9
50972,101,7
50981,67,0
50985,13,0
51001,39,5
51082,55,0
51082,120,0
51082,96,0
51082,168,0
51082,63,0
51082,38,4
51086,102,8
51090,70,9
51094,159,0
51094,76,7
51094,68,0
51094,19,0
51094,164,0
51094,113,0
51094,33,0
51094,116,0
51094,175,0
51094,57,0
51094,190,0
51094,26,0
51094,178,0
51094,114,0
51094,108,0
51094,134,0
51124,22,9
51165,68,0
51165,164,8
51165,3,0
51165,103,0
51192,68,0
51192,70,0
51192,162,0
51192,147,0
51192,49,8
51197,22,0
51207,48,10
51207,64,10
51207,21,10
51207,99,10
51207,127,10
51224,97,0
51252,98,8
51252,70,9
51252,33,8
51252,192,0
51291,76,0
51298,50,8
51338,157,0
51350,62,0
51350,74,0
51350,82,0
51350,81,0
51350,40,0
51350,41,0
51350,136,10
51350,31,0
51350,34,0
51350,162,0
51350,72,0
51350,71,0
51350,96,10
51350,5,0
51350,122,8
51350,49,0
51350,176,0
51350,77,0
51359,188,10
51359,146,7
51362,153,0
51364,101,8
51365,31,0
51365,20,0
51365,23,9
51365,13,10
51373,88,7
51373,140,8
51375,92,0
51375,2,3
51376,184,7
51386,30,0
51386,88,0
51386,68,0
51386,141,0
51386,95,0
51390,31,10
51403,147,9
51403,57,9
51438,3,0
51440,20,0
51440,99,0
51440,14,0
51442,59,0
51442,189,0
51450,142,7
51450,50,6
51450,28,8
51450,180,10
51450,183,0
51450,148,0
51450,162,0
51450,72,10
51450,71,0
51450,26,0
51450,178,0
51450,128,0
51450,192,0
51450,99,10
51450,49,0
51450,173,0
51450,161,9
51450,160,9
51450,123,9
51450,151,0
51450,107,0
51450,195,0
51450,139,0
51459,2,0
51474,86,9
51511,16,2
51515,144,10
51526,62,0
51526,82,5
51526,42,0
51526,58,0
51526,31,0
51526,10,0
51526,4,0
51526,157,0
51526,113,7
51526,66,0
51526,169,0
51526,144,0
51526,67,0
51526,56,0
51526,57,0
51526,32,0
51526,22,10
51526,108,0
51526,189,10
51526,45,0
51526,163,10
51526,83,0
51526,121,6
51545,88,0
51545,26,10
51559,113,8
51571,128,0
51571,99,0
51571,153,0
51571,146,0
51571,150,0
51589,109,8
51601,157,7
51615,41,7
51627,68,6
51627,103,0
51627,89,0
51631,128,8
51634,134,0
51647,144,8
51647,184,10
51647,108,10
51651,139,0
51655,141,8
51714,2,0
51728,153,0
51742,166,8
51742,133,0
51742,30,0
51742,40,0
51742,52,0
51742,169,0
51742,7,2
51742,114,7
51742,191,0
51742,11,0
51742,139,2
51764,153,10
51783,165,8
51783,35,8
51803,198,8
51803,2,1
51805,175,0
51826,84,8
51829,152,7
51840,113,6
51856,54,0
51856,144,10
51856,184,10
51856,2,4
51883,124,8
51883,46,0
51883,17,0
51883,85,0
51883,167,0
51883,68,7
51883,19,0
51883,103,7
51883,61,0
51883,132,0
51883,129,0
51883,185,10
51883,130,0
51883,179,0
51883,96,0
51883,112,0
51883,187,0
51883,174,0
51883,149,0
51883,56,0
51883,147,0
51883,175,0
51883,190,0
51883,92,0
51883,89,0
51883,171,0
51883,127,0
51883,114,0
51883,191,0
51883,186,0
51883,126,0
51883,83,0
51891,118,0
51891,9,0
51902,62,0
51905,31,7
51924,30,9
51924,94,7
51924,130,8
51924,187,0
51938,122,0
51944,2,0
51945,84,7
51962,80,0
51962,36,0
51974,97,0
51974,131,0
51974,31,0
51982,43,0
51982,126,0
51992,85,9
51992,40,8
51992,58,0
51992,105,9
51992,89,0
51992,59,9
52002,62,0
52002,74,10
52002,133,0
52002,80,0
52002,40,10
52002,125,0
52002,29,0
52002,155,0
52002,165,0
52002,31,10
52002,68,0
52002,61,0
52002,132,0
52002,90,0
52002,157,0
52002,27,0
52002,120,0
52002,52,10
52002,169,0
52002,102,0
52002,147,0
52002,175,0
52002,35,0
52002,49,8
52002,168,0
52002,63,0
52002,15,0
52002,75,0
52002,11,0
52002,101,0
52002,2,0
52002,77,0
52008,11,7
52018,69,10
52044,6,10
52044,189,8
52046,21,9
52050,132,0
52060,172,0
52060,150,0
52060,2,0
52066,11,9
52092,2,0
52102,149,0
52117,120,0
52125,146,0
52141,3,6
52141,185,0
52151,169,0
52159,187,8
52159,92,5
52159,177,0
52159,99,9
52159,127,10
52159,145,7
52159,83,8
52169,116,0
52175,59,10
52175,78,0
52189,76,8
52189,26,0
52199,85,0
52199,109,10
52199,19,5
52199,103,0
52199,174,0
52199,12,0
52199,22,0
52199,108,7
52199,107,0
52199,9,0
52199,38,0
52203,31,0
52224,26,0
52225,26,0
52226,28,6
52242,22,0
52242,108,7
52256,94,0
52256,9,8
52263,179,9
52289,144,9
52293,186,5
52293,13,5
52320,97,0
52328,8,10
52329,80,9
52329,63,7
52350,18,0
52350,131,0
52350,159,9
52350,91,0
52350,174,9
52350,67,0
52359,159,8
52366,31,0
52425,62,7
52425,31,8
52425,2,5
52435,82,6
52438,138,9
52445,40,9
52449,40,9
52500,70,0
52521,129,10
52521,130,10
52521,179,10
52521,96,10
52521,92,10
52521,171,0
52521,64,10
52525,61,0
52531,2,5
52532,62,7
52532,165,10
52570,95,10
52574,22,10
52584,62,0
52584,74,0
52584,166,0
52584,30,0
52584,197,0
52584,85,0
52584,167,0
52584,50,10
52584,42,0
52584,58,0
52584,159,0
52584,165,9
52584,31,9
52584,44,0
52584,118,0
52584,119,0
52584,115,0
52584,68,0
52584,19,0
52584,98,0
52584,65,0
52584,188,0
52584,164,0
52584,3,0
52584,61,0
52584,132,0
52584,157,0
52584,137,0
52584,70,10
52584,162,9
52584,120,0
52584,100,9
52584,91,0
52584,149,0
52584,33,0
52584,56,0
52584,147,0
52584,116,0
52584,141,0
52584,57,0
52584,190,0
52584,32,10
52584,92,0
52584,35,0
52584,89,0
52584,1,0
52584,171,0
52584,95,0
52584,26,0
52584,178,0
52584,48,0
52584,64,0
52584,122,0
52584,21,0
52584,73,7
52584,192,0
52584,177,0
52584,127,0
52584,152,0
52584,49,8
52584,160,0
52584,123,0
52584,151,0
52584,114,0
52584,191,0
52584,153,0
52584,108,0
52584,186,7
52584,63,0
52584,75,0
52584,59,0
52584,189,0
52584,146,0
52584,163,9
52584,60,0
52584,83,10
52584,150,0
52584,134,0
52584,170,0
52584,9,7
52584,79,8
52584,196,9
52584,182,0
52584,195,0
52586,148,0
52586,31,0
52586,94,8
52586,93,0
52587,161,0
52598,108,0
52601,98,6
52608,74,0
52614,29,0
52614,178,0
52614,150,0
52616,192,10
52631,139,10
52635,84,10
52635,2,5
52670,193,9
52670,130,5
52698,40,0
52751,110,8
52752,142,10
52798,13,0
52807,73,0
52807,2,0
52811,10,9
52811,119,0
52845,4,8
52845,101,6
52846,113,9
52847,2,8
52851,58,9
52853,17,0
52853,156,0
52853,40,0
52853,193,0
52853,183,0
52853,19,0
52853,70,0
52853,169,0
52853,187,0
52853,67,0
52853,149,0
52853,33,0
52853,56,0
52853,194,9
52853,116,0
52853,141,0
52853,190,8
52853,95,0
52853,111,0
52853,26,0
52853,122,0
52853,21,0
52853,192,0
52853,177,0
52853,99,0
52853,127,0
52853,49,0
52853,161,7
52853,160,6
52853,123,0
52853,181,0
52853,15,0
52886,165,8
52917,124,0
52917,62,4
52917,85,0
52917,41,0
52917,98,0
52917,188,7
52917,110,0
52917,52,0
52917,158,0
52917,190,0
52917,178,6
52917,104,8
52917,151,0
52917,93,0
52917,9,7
52917,79,0
52917,2,0
52917,176,0
52968,101,1
52993,31,0
52993,174,10
52994,68,5
52994,103,0
52994,175,0
52994,57,5
52994,1,0
53001,2,0
53036,83,9
53042,82,0
53042,165,0
53042,20,0
53042,2,1
53042,176,10
53060,34,6
53069,54,6
53069,109,10
53077,41,0
53086,60,5
53095,22,9
53100,105,9
53117,5,10
53140,82,0
53140,68,10
53140,4,8
53140,102,0
53140,2,0
53142,102,10
53150,162,8
53174,142,0
53174,62,0
53174,80,0
53174,28,0
53174,40,10
53174,125,0
53174,159,10
53174,165,10
53174,44,9
53174,118,0
53174,88,0
53174,119,0
53174,115,0
53174,3,0
53174,4,10
53174,90,10
53174,157,0
53174,70,0
53174,129,0
53174,52,10
53174,67,10
53174,194,10
53174,147,0
53174,190,0
53174,89,0
53174,171,0
53174,48,7
53174,122,10
53174,99,0
53174,14,0
53174,12,0
53174,151,9
53174,114,0
53174,191,0
53174,63,0
53174,189,0
53174,135,9
53174,163,0
53174,2,0
53186,126,0
53189,192,8
53189,2,0
53200,59,9
53205,81,0
53205,178,0
53220,115,0
53220,129,8
53220,113,0
53220,7,8
53220,95,10
53220,178,10
53220,128,10
53220,48,10
53220,64,10
53220,21,10
53220,199,10
53220,99,10
53220,14,10
53220,145,10
53220,191,0
53229,124,0
53229,18,0
53241,17,9
53241,156,7
53241,133,8
53241,80,0
53241,40,8
53241,148,0
53241,155,9
53241,102,7
53241,149,0
53241,75,0
53241,126,0
53241,9,0
53241,79,0
53241,182,8
53245,51,7
53252,52,0
53253,193,0
53254,174,9
53256,50,0
53256,102,0
53256,92,8
53256,107,8
53274,139,9
53278,62,8
53278,46,0
53278,133,9
53278,54,6
53278,42,8
53278,125,0
53278,76,0
53278,163,0
53281,27,0
53281,2,0
53304,185,0
53304,52,10
53304,6,0
53317,59,0
53332,110,9
53332,147,9
53332,190,9
53345,20,0
53360,108,0
53365,149,10
53377,92,0
53377,95,0
53390,142,8
53390,43,8
53392,62,7
53392,68,0
53392,65,0
53392,157,8
53392,140,0
53392,56,0
53392,141,0
53392,190,0
53400,87,8
53408,52,9
53410,168,0
53414,31,9
53418,62,8
53418,85,0
53418,68,9
53418,19,0
53418,103,0
53418,4,7
53418,149,8
53418,33,0
53418,141,9
53418,57,9
53418,122,0
53418,49,9
53418,9,0
53418,196,8
53418,2,0
53420,50,0
53420,157,5
53426,142,0
53426,177,8
53430,155,0
53430,113,0
53430,116,0
53430,48,0
53430,64,0
53430,172,0
53430,170,1
53443,74,8
53446,27,0
53446,52,7
53456,28,0
53456,42,0
53456,131,7
53456,148,6
53456,118,9
53456,143,0
53456,88,0
53456,4,0
53456,91,0
53456,158,0
53456,184,10
53456,92,0
53456,104,8
53456,22,8
53456,108,0
53456,15,10
53456,23,8
53456,134,0
53456,176,0
53456,77,0
53458,31,3
53458,63,0
53472,2,0
53481,196,6
53496,42,0
53506,178,0
53510,100,0
53515,31,0
53515,101,0
53537,95,0
53537,122,9
53537,99,0
53564,107,8
53575,19,9
53577,113,0
53577,6,0
53590,74,10
53590,80,8
53590,31,0
53590,76,9
53590,144,0
53590,139,0
53604,4,10
53605,179,7
53605,73,6
53614,41,0
53614,131,0
53614,118,10
53614,119,0
53614,113,0
53614,52,0
53614,112,0
53614,33,10
53614,175,10
53614,57,8
53614,32,7
53614,92,10
53614,95,10
53614,21,0
53614,99,0
53614,127,10
53614,16,0
53614,45,0
53614,2,0
53628,143,0
53628,115,0
53628,76,0
53628,69,9
53628,116,0
53628,192,0
53628,12,0
53628,2,0
53659,50,10
53663,113,9
53663,57,10
53663,128,10
53663,145,10
53678,184,0
53678,174,9
53688,2,0
53699,63,7
53722,2,0
53729,62,0
53729,42,8
53729,31,8
53729,52,9
53729,190,0
53729,5,8
53729,45,0
53759,174,9
53775,56,10
53789,45,0
53799,2,0
53841,43,10
53846,17,0
53846,29,0
53846,68,7
53846,103,0
53846,132,0
53846,120,0
53846,141,0
53846,26,10
53846,49,0
53846,43,0
53846,77,9
53851,31,8
53918,29,0
53930,116,0
53934,52,0
53942,144,0
53942,184,10
53942,108,0
53946,45,8
53965,70,10
53978,42,0
53978,109,0
53978,52,0
53980,155,7
54000,140,9
54005,1,9
54010,29,0
54010,13,0
54016,31,9
54035,176,8
54035,77,8
54074,121,0
54076,119,0
54085,149,0
54118,2,7
54124,116,0
54130,141,8
54130,178,0
54132,139,7
54148,2,2
54150,33,0
54154,2,0
54156,132,0
54167,27,8
54173,83,0
54192,173,0
54193,167,7
54193,50,0
54193,117,0
54193,72,8
54193,71,7
54193,83,0
54193,107,0
54199,69,10
54201,28,0
54204,94,0
54206,52,0
54206,2,0
54213,99,0
54218,142,0
54218,46,0
54218,118,0
54218,164,0
54218,154,0
54220,57,0
54220,128,0
54222,24,0
54245,177,9
54261,2,0
54281,38,10
54283,140,10
54283,101,2
54283,182,0
54289,154,8
54293,16,9
54304,149,8
54311,26,0
54326,3,0
54335,29,8
54335,52,0
54335,174,10
54335,26,8
54335,128,8
54335,177,10
54335,15,8
54335,23,8
54335,77,8
54368,146,8
54370,57,8
54373,166,6
54379,199,8
54395,2,0
54412,47,8
54412,42,0
54412,180,0
54412,99,0
54412,181,0
54412,78,0
54413,26,8
54425,61,0
54429,174,10
54429,134,10
54446,165,8
54453,82,0
54453,31,0
54453,44,8
54453,119,6
54453,198,10
54453,93,0
54453,2,1
54474,52,9
54493,9,9
54494,24,0
54497,42,8
54497,169,7
54507,39,10
54511,7,0
54511,178,0
54511,127,8
54511,114,0
54511,83,9
54528,100,0
54528,95,0
54528,26,0
54528,15,9
54528,23,8
54528,13,0
54547,187,10
54564,13,0
54564,2,0
54569,81,8
54578,88,0
54578,115,0
54578,66,10
54578,72,0
54578,71,0
54605,119,7
