User.ID,BookId,Book.Rating,ISBN,User.ID(Orig)
5548,74,4,0060930535,68555
5548,82,1,0060934417,68555
5548,166,2,0060959037,68555
5548,197,0,0061097101,68555
5548,85,8,0070212570,68555
5548,81,8,014025448X,68555
5548,167,4,014028009X,68555
5548,51,2,0142000205,68555
5548,42,2,0156027321,68555
5548,40,10,0312195516,68555
5548,131,0,0312305060,68555
5548,105,0,0316569321,68555
5548,165,2,0316601950,68555
5548,10,0,0316769487,68555
5548,143,0,0345339681,68555
5548,109,0,0345342968,68555
5548,76,0,0345361792,68555
5548,84,0,0375700757,68555
5548,132,4,0375706771,68555
5548,90,0,0375707972,68555
5548,34,2,0375726403,68555
5548,113,1,0380731851,68555
5548,66,0,0380789035,68555
5548,120,0,0385265700,68555
5548,110,0,0385484518,68555
5548,52,10,0385504209,68555
5548,102,0,0425167313,68555
5548,149,1,0440211263,68555
5548,194,10,0440212561,68555
5548,116,8,0440214041,68555
5548,175,7,0440220602,68555
5548,141,7,0440221471,68555
5548,190,0,0440222656,68555
5548,92,7,0440224764,68555
5548,8,7,0440225701,68555
5548,89,2,0440226430,68555
5548,95,7,0440236673,68555
5548,26,4,044023722X,68555
5548,178,3,0440241073,68555
5548,122,8,0446605239,68555
5548,73,2,0446606812,68555
5548,177,4,0446608955,68555
5548,152,3,0446611867,68555
5548,49,3,0446672211,68555
5548,12,3,0451166892,68555
5548,22,0,0452282152,68555
5548,168,0,0452282829,68555
5548,161,0,0515131229,68555
5548,160,0,0515132020,68555
5548,123,0,051513287X,68555
5548,153,4,0553582755,68555
5548,63,0,0671003755,68555
5548,15,0,0671027360,68555
5548,23,0,0671027387,68555
5548,172,9,0671041789,68555
5548,101,0,067976402X,68555
5548,45,0,068484267X,68555
5548,146,2,068484477X,68555
5548,78,9,0767902521,68555
5548,38,0,0842329129,68555
5548,2,0,0971880107,68555
5548,139,0,1558743669,68555
5549,32,0,0440224675,68561
5549,95,0,0440236673,68561
5549,128,3,0440241537,68561
5549,43,2,0449907481,68561
5550,26,8,044023722X,68563
5551,99,0,0446610038,68568
5551,13,10,0786868716,68568
5552,33,9,044021145X,68574
5552,116,9,0440214041,68574
5553,52,10,0385504209,68579
5554,122,9,0446605239,68586
5555,154,1,044651652X,68596
5556,92,0,0440224764,68598
5557,174,5,043935806X,68643
5558,34,2,0375726403,68709
5559,72,3,0385335482,68721
5559,122,0,0446605239,68721
5559,9,9,0804106304,68721
5560,62,9,0060928336,68738
5561,76,0,0345361792,68747
5562,95,8,0440236673,68760
5562,108,10,059035342X,68760
5563,41,8,0312278586,68793
5564,90,0,0375707972,68805
5565,109,0,0345342968,68820
5566,164,8,0345391055,68827
5567,63,7,0671003755,68836
5568,63,8,0671003755,68846
5568,195,3,080411868X,68846
5569,177,0,0446608955,68854
5570,5,10,0446310786,68861
5571,115,6,0345353145,68886
5571,116,10,0440214041,68886
5571,9,0,0804106304,68886
5572,162,3,038079487X,68908
5573,165,0,0316601950,68932
5574,116,7,0440214041,68943
5574,141,0,0440221471,68943
5574,95,0,0440236673,68943
5574,128,0,0440241537,68943
5574,160,0,0515132020,68943
5575,143,10,0345339681,68947
5576,166,8,0060959037,68955
5577,26,7,044023722X,68965
5578,124,6,0060392452,68984
5578,143,3,0345339681,68984
5578,68,5,0345370775,68984
5578,52,10,0385504209,68984
5578,149,6,0440211263,68984
5578,15,8,0671027360,68984
5578,170,9,080410526X,68984
5578,9,5,0804106304,68984
5579,111,7,0440236703,68995
5580,103,8,034540288X,69008
5581,82,5,0060934417,69012
5581,6,8,0449005615,69012
5581,60,7,0743237188,69012
5582,109,10,0345342968,69023
5583,114,1,0553279912,69028
5584,30,0,006101351X,69042
5584,42,4,0156027321,69042
5584,115,9,0345353145,69042
5584,76,0,0345361792,69042
5584,19,1,0345378490,69042
5584,98,3,0345380371,69042
5584,164,0,0345391055,69042
5584,3,1,0345402871,69042
5584,129,3,0380718340,69042
5584,113,0,0380731851,69042
5584,187,0,0425180638,69042
5584,7,0,0425182908,69042
5584,67,0,0440206154,69042
5584,56,1,0440211727,69042
5584,116,1,0440214041,69042
5584,141,1,0440221471,69042
5584,57,4,044022165X,69042
5584,190,0,0440222656,69042
5584,48,0,0446364193,69042
5584,145,3,0446612790,69042
5584,123,0,051513287X,69042
5584,198,3,0553250426,69042
5584,151,4,0553268880,69042
5584,172,4,0671041789,69042
5584,196,4,080411109X,69042
5584,2,3,0971880107,69042
5585,39,8,0060915544,69078
5585,46,8,0060938455,69078
5585,17,0,0060976845,69078
5585,18,4,0060977493,69078
5585,41,5,0312278586,69078
5585,58,8,0312282990,69078
5585,31,7,0316666343,69078
5585,55,3,0316776963,69078
5585,109,9,0345342968,69078
5585,4,2,0345417623,69078
5585,84,9,0375700757,69078
5585,113,0,0380731851,69078
5585,52,0,0385504209,69078
5585,6,8,0449005615,69078
5585,43,8,0449907481,69078
5585,63,7,0671003755,69078
5585,11,8,0679429220,69078
5585,101,1,067976402X,69078
5585,146,8,068484477X,69078
5585,126,9,0684874350,69078
5585,83,6,0743418174,69078
5586,2,0,0971880107,69089
5587,2,1,0971880107,69102
5588,47,9,0061009059,69156
5588,180,9,0312966091,69156
5588,52,6,0385504209,69156
5588,174,8,043935806X,69156
5588,114,7,0553279912,69156
5588,191,7,0553280341,69156
5588,59,9,0671510053,69156
5589,30,0,006101351X,69180
5589,114,0,0553279912,69180
5589,139,0,1558743669,69180
5590,151,0,0553268880,69188
5590,186,7,0609804138,69188
5591,167,7,014028009X,69211
5591,115,9,0345353145,69211
5591,103,9,034540288X,69211
5591,185,5,0385503822,69211
5591,184,7,0439136369,69211
5591,67,10,0440206154,69211
5592,82,0,0060934417,69219
5593,13,4,0786868716,69228
5594,74,0,0060930535,69232
5594,197,4,0061097101,69232
5594,159,2,0312924585,69232
5594,29,0,0312995423,69232
5594,68,0,0345370775,69232
5594,19,3,0345378490,69232
5594,98,3,0345380371,69232
5594,164,0,0345391055,69232
5594,103,4,034540288X,69232
5594,4,0,0345417623,69232
5594,70,10,0380018179,69232
5594,129,3,0380718340,69232
5594,52,3,0385504209,69232
5594,20,0,0385508042,69232
5594,187,1,0425180638,69232
5594,174,0,043935806X,69232
5594,149,1,0440211263,69232
5594,33,4,044021145X,69232
5594,56,10,0440211727,69232
5594,147,0,0440213525,69232
5594,116,0,0440214041,69232
5594,141,0,0440221471,69232
5594,190,10,0440222656,69232
5594,92,1,0440224764,69232
5594,8,1,0440225701,69232
5594,1,0,0440234743,69232
5594,26,0,044023722X,69232
5594,154,9,044651652X,69232
5594,64,0,0446601241,69232
5594,122,3,0446605239,69232
5594,21,0,0446605484,69232
5594,73,4,0446606812,69232
5594,99,0,0446610038,69232
5594,104,2,0449212602,69232
5594,123,10,051513287X,69232
5594,198,4,0553250426,69232
5594,151,0,0553268880,69232
5594,15,0,0671027360,69232
5594,45,0,068484267X,69232
5594,2,0,0971880107,69232
5595,103,0,034540288X,69252
5595,175,8,0440220602,69252
5595,178,6,0440241073,69252
5595,79,0,080410753X,69252
5596,48,7,0446364193,69272
5597,83,2,0743418174,69341
5598,26,10,044023722X,69354
5599,39,0,0060915544,69355
5599,25,4,0060987103,69355
5599,30,0,006101351X,69355
5599,165,0,0316601950,69355
5599,118,3,0345337662,69355
5599,119,3,0345351525,69355
5599,65,0,0345384466,69355
5599,61,0,0345443284,69355
5599,157,2,0375727345,69355
5599,7,0,0425182908,69355
5599,149,4,0440211263,69355
5599,56,3,0440211727,69355
5599,116,0,0440214041,69355
5599,175,2,0440220602,69355
5599,141,0,0440221471,69355
5599,8,0,0440225701,69355
5599,21,0,0446605484,69355
5599,192,0,0446607657,69355
5599,177,3,0446608955,69355
5599,99,0,0446610038,69355
5599,127,2,0446611212,69355
5599,104,7,0449212602,69355
5599,12,0,0451166892,69355
5599,153,6,0553582755,69355
5599,36,0,0671021001,69355
5599,23,2,0671027387,69355
5599,11,0,0679429220,69355
5599,146,0,068484477X,69355
5600,50,8,0140293248,69378
5600,125,6,0312291639,69378
5600,31,1,0316666343,69378
5600,55,9,0316776963,69378
5600,120,5,0385265700,69378
5600,22,0,0452282152,69378
5600,59,4,0671510053,69378
5600,2,5,0971880107,69378
5601,61,3,0345443284,69380
5602,163,8,0684872153,69382
5603,21,5,0446605484,69383
5604,131,9,0312305060,69389
5604,180,9,0312966091,69389
5604,136,9,0312966970,69389
5604,138,9,0312971346,69389
5604,106,9,0312976275,69389
5604,105,9,0316569321,69389
5604,174,8,043935806X,69389
5604,99,8,0446610038,69389
5604,114,8,0553279912,69389
5604,191,8,0553280341,69389
5604,181,9,0671001795,69389
5605,62,0,0060928336,69405
5605,30,0,006101351X,69405
5605,31,0,0316666343,69405
5605,103,8,034540288X,69405
5605,129,0,0380718340,69405
5605,110,0,0385484518,69405
5605,96,0,0425158616,69405
5605,7,0,0425182908,69405
5605,56,0,0440211727,69405
5605,116,0,0440214041,69405
5605,190,8,0440222656,69405
5605,168,3,0452282829,69405
5605,161,8,0515131229,69405
5605,160,0,0515132020,69405
5605,123,8,051513287X,69405
5605,191,2,0553280341,69405
5605,63,0,0671003755,69405
5605,196,3,080411109X,69405
5605,2,1,0971880107,69405
5606,89,8,0440226430,69436
5607,18,9,0060977493,69460
5608,87,8,0375725784,69466
5609,193,7,0312980140,69472
5609,11,2,0679429220,69472
5610,28,0,0142001740,69477
5610,168,0,0452282829,69477
5611,92,10,0440224764,69489
5612,2,3,0971880107,69493
5613,2,5,0971880107,69499
5614,93,7,0553572997,69503
5615,24,4,155874262X,69511
5616,21,9,0446605484,69512
5616,99,10,0446610038,69512
5617,135,0,0679746048,69547
5618,44,0,0345313860,69554
5618,118,9,0345337662,69554
5618,4,0,0345417623,69554
5618,59,3,0671510053,69554
5618,134,5,0786881852,69554
5619,163,7,0684872153,69597
5620,11,0,0679429220,69601
5621,156,3,0060987529,69648
5622,56,2,0440211727,69658
5622,147,10,0440213525,69658
5622,116,4,0440214041,69658
5623,10,4,0316769487,69661
5624,94,9,0385486804,69666
5625,40,10,0312195516,69672
5626,165,0,0316601950,69676
5627,118,0,0345337662,69684
5627,115,0,0345353145,69684
5627,76,9,0345361792,69684
5627,100,7,0385492081,69684
5627,67,4,0440206154,69684
5628,147,9,0440213525,69686
5629,62,0,0060928336,69697
5629,17,0,0060976845,69697
5629,197,0,0061097101,69697
5629,50,0,0140293248,69697
5629,28,3,0142001740,69697
5629,125,1,0312291639,69697
5629,183,0,0312983271,69697
5629,155,4,0316284955,69697
5629,164,0,0345391055,69697
5629,61,0,0345443284,69697
5629,72,0,0385335482,69697
5629,71,0,0385335881,69697
5629,179,4,0425154092,69697
5629,96,2,0425158616,69697
5629,184,10,0439136369,69697
5629,174,10,043935806X,69697
5629,194,0,0440212561,69697
5629,116,0,0440214041,69697
5629,190,1,0440222656,69697
5629,64,2,0446601241,69697
5629,152,2,0446611867,69697
5629,161,0,0515131229,69697
5629,160,3,0515132020,69697
5629,123,0,051513287X,69697
5629,191,0,0553280341,69697
5629,108,0,059035342X,69697
5629,181,0,0671001795,69697
5629,15,0,0671027360,69697
5629,163,3,0684872153,69697
5629,83,0,0743418174,69697
5629,196,2,080411109X,69697
5629,182,0,0804114986,69697
5630,56,8,0440211727,69698
5631,54,0,0064407667,69721
5631,85,0,0070212570,69721
5631,34,0,0375726403,69721
5631,137,10,0380002930,69721
5631,198,3,0553250426,69721
5631,189,3,0679745203,69721
5631,2,4,0971880107,69721
5632,147,1,0440213525,69775
5633,142,5,0060502258,69790
5633,125,8,0312291639,69790
5633,131,6,0312305060,69790
5634,60,9,0743237188,69799
5635,126,0,0684874350,69800
5636,188,8,0345387651,69808
5636,144,0,0439064872,69808
5637,119,0,0345351525,69810
5637,141,0,0440221471,69810
5638,15,5,0671027360,69823
5639,113,9,0380731851,69845
5640,189,2,0679745203,69850
5641,95,0,0440236673,69893
5642,116,6,0440214041,69919
5643,19,9,0345378490,69929
5643,4,7,0345417623,69929
5644,130,0,0425147622,69933
5644,179,9,0425154092,69933
5644,187,2,0425180638,69933
5644,89,10,0440226430,69933
5645,23,8,0671027387,69945
5646,3,8,0345402871,69967
5646,173,0,0449003795,69967
5646,196,1,080411109X,69967
5647,25,0,0060987103,69971
5647,28,9,0142001740,69971
5647,42,8,0156027321,69971
5647,31,0,0316666343,69971
5647,109,1,0345342968,69971
5647,19,0,0345378490,69971
5647,4,4,0345417623,69971
5647,69,0,0380789019,69971
5647,94,4,0385486804,69971
5647,169,9,0385722206,69971
5647,194,1,0440212561,69971
5647,171,0,0440235596,69971
5647,26,3,044023722X,69971
5647,36,0,0671021001,69971
5647,9,8,0804106304,69971
5647,79,10,080410753X,69971
5647,196,10,080411109X,69971
5647,2,0,0971880107,69971
5647,176,8,1400031354,69971
5648,165,1,0316601950,69980
5649,74,3,0060930535,69981
5649,40,7,0312195516,69981
5650,72,0,0385335482,69986
5650,186,3,0609804138,69986
5651,82,1,0060934417,69990
5652,193,7,0312980140,70014
5652,7,4,0425182908,70014
5652,144,10,0439064872,70014
5652,184,0,0439136369,70014
5652,127,0,0446611212,70014
5653,83,7,0743418174,70022
5654,22,7,0452282152,70029
5655,74,0,0060930535,70052
5655,51,7,0142000205,70052
5655,40,0,0312195516,70052
5655,131,1,0312305060,70052
5655,148,0,0316096199,70052
5655,31,10,0316666343,70052
5655,119,0,0345351525,70052
5655,65,2,0345384466,70052
5655,61,0,0345443284,70052
5655,132,0,0375706771,70052
5655,27,4,0380730138,70052
5655,72,1,0385335482,70052
5655,187,1,0425180638,70052
5655,116,6,0440214041,70052
5655,190,8,0440222656,70052
5655,111,0,0440236703,70052
5655,48,8,0446364193,70052
5655,21,0,0446605484,70052
5655,73,0,0446606812,70052
5655,192,0,0446607657,70052
5655,14,0,0446612545,70052
5655,145,0,0446612790,70052
5655,49,8,0446672211,70052
5655,104,10,0449212602,70052
5655,168,0,0452282829,70052
5655,198,0,0553250426,70052
5655,186,0,0609804138,70052
5655,63,0,0671003755,70052
5655,15,0,0671027360,70052
5655,146,0,068484477X,70052
5655,83,0,0743418174,70052
5655,150,0,074343627X,70052
5655,9,6,0804106304,70052
5655,79,9,080410753X,70052
5655,182,7,0804114986,70052
5655,2,1,0971880107,70052
5655,139,0,1558743669,70052
5655,121,0,1573229326,70052
5656,66,9,0380789035,70055
5657,40,0,0312195516,70063
5657,31,0,0316666343,70063
5658,28,3,0142001740,70065
5658,44,0,0345313860,70065
5658,129,1,0380718340,70065
5658,179,0,0425154092,70065
5658,112,7,0425175405,70065
5658,7,6,0425182908,70065
5658,190,0,0440222656,70065
5658,99,0,0446610038,70065
5658,198,0,0553250426,70065
5658,36,2,0671021001,70065
5659,2,7,0971880107,70153
5660,101,3,067976402X,70177
5661,159,9,0312924585,70183
5661,44,8,0345313860,70183
5661,118,8,0345337662,70183
5661,65,0,0345384466,70183
5661,67,6,0440206154,70183
5662,159,8,0312924585,70186
5663,190,10,0440222656,70189
5664,76,0,0345361792,70201
5664,132,8,0375706771,70201
5665,42,0,0156027321,70205
5665,140,0,0385720106,70205
5665,56,5,0440211727,70205
5665,1,1,0440234743,70205
5666,114,8,0553279912,70211
5667,97,9,0062502182,70222
5667,165,4,0316601950,70222
5667,115,0,0345353145,70222
5667,188,0,0345387651,70222
5667,100,0,0385492081,70222
5667,36,0,0671021001,70222
5667,2,5,0971880107,70222
5668,2,0,0971880107,70238
5669,2,0,0971880107,70314
5670,76,5,0345361792,70318
5670,186,7,0609804138,70318
5671,15,0,0671027360,70359
5672,31,7,0316666343,70378
5673,184,9,0439136369,70379
5673,178,0,0440241073,70379
5673,172,4,0671041789,70379
5673,139,10,1558743669,70379
5674,82,10,0060934417,70402
5674,31,0,0316666343,70402
5674,102,0,0425167313,70402
5674,6,8,0449005615,70402
5674,182,8,0804114986,70402
5674,176,1,1400031354,70402
5674,77,0,1400034779,70402
5675,99,7,0446610038,70414
5676,74,3,0060930535,70415
5676,47,1,0061009059,70415
5676,40,10,0312195516,70415
5676,183,2,0312983271,70415
5676,105,6,0316569321,70415
5676,52,0,0385504209,70415
5676,149,0,0440211263,70415
5676,56,0,0440211727,70415
5676,49,1,0446672211,70415
5676,186,0,0609804138,70415
5676,126,2,0684874350,70415
5676,83,0,0743418174,70415
5676,107,0,0767905180,70415
5676,195,1,080411868X,70415
5676,2,0,0971880107,70415
5677,44,7,0345313860,70448
5677,118,9,0345337662,70448
5677,88,0,0345339703,70448
5677,119,8,0345351525,70448
5678,2,0,0971880107,70450
5679,145,0,0446612790,70474
5679,2,0,0971880107,70474
5680,119,0,0345351525,70477
5680,150,0,074343627X,70477
5680,134,1,0786881852,70477
5681,75,9,0671038184,70493
5682,49,0,0446672211,70504
5683,51,3,0142000205,70535
5684,65,0,0345384466,70536
5685,194,0,0440212561,70538
5685,134,8,0786881852,70538
5685,182,0,0804114986,70538
5686,158,7,0425152251,70541
5686,93,8,0553572997,70541
5686,121,7,1573229326,70541
5687,147,0,0440213525,70543
5688,2,3,0971880107,70550
5689,112,8,0425175405,70564
5690,117,0,0140298479,70571
5690,2,3,0971880107,70571
5691,109,7,0345342968,70573
5692,5,0,0446310786,70585
5693,22,8,0452282152,70589
5694,106,0,0312976275,70594
5694,29,8,0312995423,70594
5694,68,8,0345370775,70594
5694,3,7,0345402871,70594
5694,52,9,0385504209,70594
5694,20,7,0385508042,70594
5694,116,3,0440214041,70594
5694,111,3,0440236703,70594
5694,15,8,0671027360,70594
5694,176,10,1400031354,70594
5694,77,9,1400034779,70594
5695,82,3,0060934417,70595
5696,87,3,0375725784,70603
5696,121,7,1573229326,70603
5697,22,0,0452282152,70648
5698,134,8,0786881852,70649
5698,2,8,0971880107,70649
5699,41,9,0312278586,70664
5700,30,5,006101351X,70666
5700,10,9,0316769487,70666
5700,115,8,0345353145,70666
5700,68,7,0345370775,70666
5700,19,6,0345378490,70666
5700,98,5,0345380371,70666
5700,3,5,0345402871,70666
5700,103,6,034540288X,70666
5700,110,10,0385484518,70666
5700,56,9,0440211727,70666
5700,147,9,0440213525,70666
5700,141,10,0440221471,70666
5700,57,6,044022165X,70666
5700,8,9,0440225701,70666
5700,1,7,0440234743,70666
5700,95,7,0440236673,70666
5700,122,5,0446605239,70666
5700,170,9,080410526X,70666
5701,42,5,0156027321,70680
5702,188,4,0345387651,70688
5703,87,6,0375725784,70689
5704,132,0,0375706771,70713
5704,120,4,0385265700,70713
5704,13,0,0786868716,70713
5705,157,0,0375727345,70716
5705,22,4,0452282152,70716
5705,60,4,0743237188,70716
5706,41,7,0312278586,70727
5707,2,0,0971880107,70731
5708,100,8,0385492081,70733
5709,141,8,0440221471,70740
5710,85,8,0070212570,70791
5711,2,0,0971880107,70832
5712,100,10,0385492081,70864
5713,74,8,0060930535,70878
5713,102,9,0425167313,70878
5714,117,3,0140298479,70882
5714,5,4,0446310786,70882
5715,84,7,0375700757,70885
5716,41,9,0312278586,70918
5716,194,0,0440212561,70918
5717,41,4,0312278586,70931
5717,72,0,0385335482,70931
5717,126,9,0684874350,70931
5717,150,0,074343627X,70931
5718,47,8,0061009059,70948
5719,185,6,0385503822,70951
5720,141,6,0440221471,70965
5721,141,0,0440221471,70999
5721,177,2,0446608955,70999
5722,97,3,0062502182,71019
5722,28,9,0142001740,71019
5722,31,4,0316666343,71019
5722,84,5,0375700757,71019
5723,153,10,0553582755,71035
5724,74,3,0060930535,71074
5724,102,2,0425167313,71074
5725,62,9,0060928336,71075
5725,33,8,044021145X,71075
5726,53,0,0385505833,71076
5727,124,7,0060392452,71102
5728,173,5,0449003795,71133
5729,165,1,0316601950,71162
5729,152,0,0446611867,71162
5729,9,0,0804106304,71162
5729,2,5,0971880107,71162
5730,112,8,0425175405,71174
5731,116,0,0440214041,71179
5732,85,3,0070212570,71181
5732,73,9,0446606812,71181
5733,192,6,0446607657,71183
5734,97,0,0062502182,71188
5735,111,0,0440236703,71193
5736,20,2,0385508042,71196
5737,95,3,0440236673,71202
5738,74,0,0060930535,71207
5738,51,0,0142000205,71207
5738,119,5,0345351525,71207
5738,61,4,0345443284,71207
5738,132,0,0375706771,71207
5738,162,0,038079487X,71207
5738,185,1,0385503822,71207
5738,154,9,044651652X,71207
5738,168,1,0452282829,71207
5738,63,3,0671003755,71207
5738,11,0,0679429220,71207
5739,37,10,0805063897,71223
5740,198,6,0553250426,71226
5741,146,10,068484477X,71227
5742,117,7,0140298479,71230
5743,100,0,0385492081,71234
5743,2,0,0971880107,71234
5744,100,5,0385492081,71239
5745,72,4,0385335482,71247
5746,81,9,014025448X,71261
5746,145,0,0446612790,71261
5746,6,1,0449005615,71261
5747,55,0,0316776963,71274
5747,36,7,0671021001,71274
5748,159,0,0312924585,71285
5748,56,0,0440211727,71285
5749,74,0,0060930535,71308
5750,52,10,0385504209,71313
5751,74,5,0060930535,71316
5752,110,7,0385484518,71364
5753,196,5,080411109X,71379
5754,2,3,0971880107,71449
5755,66,9,0380789035,71459
5756,2,1,0971880107,71464
5757,82,9,0060934417,71465
5758,46,6,0060938455,71470
5758,42,8,0156027321,71470
5758,122,2,0446605239,71470
5758,2,4,0971880107,71470
5759,25,7,0060987103,71488
5760,118,8,0345337662,71490
5760,115,7,0345353145,71490
5760,19,8,0345378490,71490
5760,144,4,0439064872,71490
5760,184,0,0439136369,71490
5760,122,7,0446605239,71490
5760,177,8,0446608955,71490
5760,108,9,059035342X,71490
5760,150,6,074343627X,71490
5761,39,8,0060915544,71494
5761,22,9,0452282152,71494
5762,158,7,0425152251,71502
5763,62,7,0060928336,71507
5764,26,0,044023722X,71514
5764,21,10,0446605484,71514
5764,192,3,0446607657,71514
5765,69,0,0380789019,71521
5765,174,7,043935806X,71521
5766,66,6,0380789035,71554
5766,153,4,0553582755,71554
5767,118,0,0345337662,71568
5767,32,1,0440224675,71568
5767,5,0,0446310786,71568
5767,38,0,0842329129,71568
5767,24,0,155874262X,71568
5768,28,9,0142001740,71587
5768,185,0,0385503822,71587
5768,52,9,0385504209,71587
5768,92,4,0440224764,71587
5768,13,0,0786868716,71587
5769,51,8,0142000205,71618
5769,55,9,0316776963,71618
5770,193,1,0312980140,71634
5770,115,0,0345353145,71634
5771,9,0,0804106304,71648
5772,28,0,0142001740,71657
5772,107,9,0767905180,71657
5773,65,0,0345384466,71660
5773,100,2,0385492081,71660
5773,186,9,0609804138,71660
5774,141,0,0440221471,71662
5774,92,3,0440224764,71662
5774,8,3,0440225701,71662
5774,2,0,0971880107,71662
5775,37,8,0805063897,71683
5776,26,8,044023722X,71684
5777,111,0,0440236703,71703
5778,2,0,0971880107,71711
5779,156,0,0060987529,71712
5779,10,7,0316769487,71712
5779,76,0,0345361792,71712
5779,132,8,0375706771,71712
5779,120,0,0385265700,71712
5779,112,0,0425175405,71712
5779,149,0,0440211263,71712
5779,33,0,044021145X,71712
5779,32,5,0440224675,71712
5779,145,3,0446612790,71712
5779,43,0,0449907481,71712
5779,172,0,0671041789,71712
5780,74,9,0060930535,71716
5781,31,4,0316666343,71739
5782,117,8,0140298479,71752
5782,118,10,0345337662,71752
5782,119,9,0345351525,71752
5782,68,8,0345370775,71752
5782,103,6,034540288X,71752
5782,190,7,0440222656,71752
5782,16,7,0671042858,71752
5783,116,7,0440214041,71767
5784,26,6,044023722X,71779
5785,39,8,0060915544,71786
5785,47,1,0061009059,71786
5785,28,7,0142001740,71786
5785,165,0,0316601950,71786
5785,90,3,0375707972,71786
5785,140,8,0385720106,71786
5785,158,8,0425152251,71786
5785,63,6,0671003755,71786
5786,173,2,0449003795,71799
5787,105,4,0316569321,71800
5788,2,1,0971880107,71806
5789,171,8,0440235596,71808
5790,59,10,0671510053,71818
5791,118,1,0345337662,71822
5791,22,4,0452282152,71822
5792,195,0,080411868X,71831
5793,155,0,0316284955,71850
5793,168,8,0452282829,71850
5794,25,0,0060987103,71853
5794,41,0,0312278586,71853
5794,184,9,0439136369,71853
5794,175,6,0440220602,71853
5794,127,4,0446611212,71853
5794,15,0,0671027360,71853
5794,59,1,0671510053,71853
5794,189,7,0679745203,71853
5794,2,4,0971880107,71853
5795,186,7,0609804138,71855
5796,69,0,0380789019,71897
5797,183,5,0312983271,71900
5797,95,0,0440236673,71900
5797,107,3,0767905180,71900
5798,67,0,0440206154,71902
5798,35,7,0440226104,71902
5798,135,8,0679746048,71902
5799,2,4,0971880107,71974
5800,119,2,0345351525,72000
5801,59,8,0671510053,72017
5802,139,10,1558743669,72028
5803,2,8,0971880107,72030
5804,130,8,0425147622,72044
5805,109,4,0345342968,72050
5806,185,8,0385503822,72084
5807,178,8,0440241073,72092
5808,155,8,0316284955,72099
5808,89,8,0440226430,72099
5808,9,10,0804106304,72099
5809,17,5,0060976845,72100
5809,51,0,0142000205,72100
5809,120,7,0385265700,72100
5809,35,7,0440226104,72100
5809,89,2,0440226430,72100
5809,26,7,044023722X,72100
5809,63,7,0671003755,72100
5809,59,4,0671510053,72100
5810,97,9,0062502182,72101
5811,2,4,0971880107,72112
5812,2,0,0971880107,72124
5813,173,0,0449003795,72147
5814,31,4,0316666343,72183
5814,118,1,0345337662,72183
5814,199,2,0446606189,72183
5814,192,7,0446607657,72183
5814,150,0,074343627X,72183
5815,100,0,0385492081,72190
5815,20,7,0385508042,72190
5815,23,0,0671027387,72190
5815,78,8,0767902521,72190
5816,39,9,0060915544,72214
5816,31,10,0316666343,72214
5816,122,3,0446605239,72214
5816,123,0,051513287X,72214
5816,2,0,0971880107,72214
5817,166,2,0060959037,72238
5817,141,2,0440221471,72238
5817,57,0,044022165X,72238
5818,10,7,0316769487,72244
5819,63,8,0671003755,72247
5820,168,6,0452282829,72250
5821,66,10,0380789035,72261
5822,76,0,0345361792,72282
5822,178,7,0440241073,72282
5822,2,0,0971880107,72282
5823,118,7,0345337662,72287
5824,125,6,0312291639,72296
5824,29,0,0312995423,72296
5825,28,9,0142001740,72303
5826,170,5,080410526X,72341
5827,2,1,0971880107,72347
5828,176,1,1400031354,72366
5829,70,0,0380018179,72368
5829,49,7,0446672211,72368
5829,139,4,1558743669,72368
5830,105,8,0316569321,72379
5830,35,0,0440226104,72379
5830,126,0,0684874350,72379
5830,24,0,155874262X,72379
5831,128,8,0440241537,72418
5832,2,1,0971880107,72424
5833,158,4,0425152251,72429
5834,159,0,0312924585,72470
5835,199,8,0446606189,72509
5836,98,9,0345380371,72523
5836,102,7,0425167313,72523
5836,149,9,0440211263,72523
5836,33,7,044021145X,72523
5836,1,0,0440234743,72523
5836,114,0,0553279912,72523
5837,92,8,0440224764,72526
5838,117,7,0140298479,72527
5839,178,0,0440241073,72529
5840,18,5,0060977493,72530
5840,55,0,0316776963,72530
5840,4,0,0345417623,72530
5840,87,8,0375725784,72530
5841,31,0,0316666343,72531
5841,172,8,0671041789,72531
5842,49,7,0446672211,72544
5843,52,10,0385504209,72575
5843,181,0,0671001795,72575
5843,15,10,0671027360,72575
5844,31,1,0316666343,72601
5844,79,8,080410753X,72601
5845,68,1,0345370775,72636
5845,147,4,0440213525,72636
5845,57,0,044022165X,72636
5845,135,7,0679746048,72636
5846,2,5,0971880107,72687
5847,192,4,0446607657,72698
5848,191,3,0553280341,72707
5849,134,7,0786881852,72742
5850,104,8,0449212602,72770
5851,40,1,0312195516,72775
5852,158,0,0425152251,72785
5852,104,7,0449212602,72785
5852,93,0,0553572997,72785
5853,100,3,0385492081,72838
5854,8,1,0440225701,72863
5854,93,4,0553572997,72863
5855,118,4,0345337662,72876
5856,40,0,0312195516,72885
5857,5,8,0446310786,72886
5858,1,1,0440234743,72912
5859,40,10,0312195516,72921
5860,57,5,044022165X,72923
5861,5,2,0446310786,72949
5862,105,0,0316569321,72950
5862,165,5,0316601950,72950
5863,124,10,0060392452,72964
5863,31,7,0316666343,72964
5864,143,2,0345339681,72966
5865,62,0,0060928336,72975
5865,1,7,0440234743,72975
