UserId,BookId,Rating,RatingDate
5252,112,9,2024-02-11
5253,76,0,2023-10-24
5254,91,5,2023-11-17
5255,66,0,2023-09-28
5256,15,0,2024-02-23
5257,81,10,2023-12-07
5258,44,7,2024-02-01
5258,119,6,2024-05-15
5258,175,6,2024-04-19
5258,57,7,2024-03-31
5258,1,7,2024-04-11
5259,17,8,2024-01-10
5260,1,0,2023-12-07
5261,68,7,2024-02-26
5261,185,0,2023-09-20
5261,190,6,2023-12-09
5261,2,0,2023-12-21
5261,24,0,2024-03-31
5262,49,8,2024-04-28
5263,179,8,2024-02-12
5264,82,9,2024-02-06
5264,81,6,2024-04-20
5264,28,0,2024-02-12
5264,131,8,2023-11-17
5264,84,0,2024-03-18
5264,120,0,2024-03-11
5264,1,0,2023-12-26
5264,104,0,2023-10-01
5264,63,0,2023-09-29
5264,101,0,2023-11-07
5264,121,9,2024-03-04
5265,193,8,2024-01-31
5265,127,0,2023-11-15
5265,198,0,2023-10-19
5266,58,8,2024-01-08
5267,110,0,2024-05-11
5268,84,0,2023-09-28
5269,83,6,2024-04-15
5270,189,0,2024-01-01
5271,132,6,2023-10-08
5271,90,6,2023-10-11
5271,93,8,2023-12-22
5272,82,7,2024-04-04
5273,31,7,2023-10-15
5273,2,0,2023-10-23
5274,142,2,2024-05-15
5275,124,0,2023-12-30
5276,78,8,2024-01-04
5277,2,4,2024-05-02
5278,132,7,2024-01-14
5278,152,0,2024-04-26
5279,178,0,2023-10-03
5280,62,8,2024-03-21
5280,55,10,2023-12-11
5280,37,8,2024-02-11
5281,9,0,2024-01-30
5282,77,7,2023-11-04
5283,124,8,2023-12-31
5284,36,10,2024-01-12
5285,143,0,2023-10-21
5285,88,0,2024-03-04
5286,98,0,2023-09-19
5286,100,0,2023-09-08
5286,2,0,2024-05-09
5287,54,0,2023-12-13
5288,41,0,2024-01-18
5289,45,9,2023-11-27
5290,178,0,2024-02-20
5291,185,10,2023-10-25
5292,67,7,2023-12-03
5293,162,0,2024-04-18
5293,73,10,2023-12-03
5294,54,9,2023-12-30
5294,144,8,2023-11-11
5294,184,9,2024-03-18
5295,80,7,2023-09-02
5295,164,0,2023-12-28
5296,30,5,2023-09-24
5296,108,2,2024-04-02
5297,62,0,2023-11-02
5297,107,9,2024-04-10
5298,90,0,2024-04-03
5299,31,10,2023-10-05
5300,52,9,2024-03-19
5300,15,5,2024-01-04
5300,23,0,2023-09-03
5301,129,0,2024-04-16
5301,179,0,2024-01-28
5302,183,0,2024-02-21
5302,175,0,2023-12-05
5302,2,5,2023-10-08
5303,144,0,2024-04-02
5304,28,0,2023-12-04
5305,4,10,2024-03-08
5305,112,0,2024-02-26
5306,183,5,2023-10-26
5307,38,0,2024-01-16
5308,82,8,2023-11-24
5308,42,0,2023-12-23
5308,132,0,2024-03-29
5308,15,8,2023-11-21
5308,77,0,2023-10-05
5309,76,6,2023-10-02
5310,30,7,2024-01-08
5310,3,8,2023-12-10
5310,145,6,2023-12-30
5311,158,9,2024-03-30
5312,55,8,2023-12-28
5312,137,9,2024-03-04
5312,104,0,2023-10-23
5313,81,9,2023-10-03
5313,51,7,2023-10-10
5313,155,9,2024-02-20
5313,31,0,2023-12-04
5313,143,10,2023-10-20
5313,162,7,2023-12-12
5313,154,7,2023-12-29
5313,15,6,2023-12-14
5313,2,6,2024-01-23
5314,167,0,2024-01-22
5314,55,0,2024-02-01
5315,2,0,2024-05-14
5316,141,0,2023-11-02
5316,64,0,2023-09-10
5317,140,0,2023-10-13
5318,154,4,2023-11-18
5319,122,9,2024-03-05
5319,139,7,2024-05-09
5320,2,0,2024-01-09
5321,23,6,2024-03-19
5321,2,6,2024-05-06
5322,149,0,2023-09-04
5323,154,0,2023-09-10
5324,128,7,2024-01-28
5324,5,0,2023-10-05
5325,167,4,2023-11-17
5325,87,0,2023-09-01
5326,110,9,2024-01-23
5327,29,10,2024-03-24
5328,31,6,2024-03-13
5328,120,5,2023-12-28
5328,192,0,2024-04-02
5329,2,5,2023-10-16
5330,106,0,2024-03-08
5330,145,9,2024-04-16
5330,123,9,2023-10-28
5331,28,9,2023-12-17
5331,55,6,2024-04-19
5332,54,0,2024-03-13
5332,19,6,2023-12-11
5332,111,9,2024-04-08
5332,49,0,2024-05-05
5333,2,0,2024-04-18
5334,103,0,2024-05-11
5335,177,8,2024-05-10
5336,6,9,2023-09-22
5337,162,10,2023-10-19
5337,53,10,2023-09-18
5337,67,10,2024-01-19
5337,141,8,2023-11-24
5337,32,9,2023-11-15
5337,23,10,2024-01-18
5338,74,8,2024-01-06
5338,17,8,2023-10-28
5338,132,0,2024-03-23
5338,59,6,2023-09-24
5339,97,0,2024-03-12
5339,109,0,2024-03-11
5339,115,10,2023-11-21
5339,164,10,2023-11-08
5339,87,0,2023-10-29
5339,7,0,2023-10-27
5339,48,0,2024-03-25
5339,122,10,2024-01-01
5339,192,0,2024-02-28
5339,14,0,2023-12-23
5339,12,0,2023-10-19
5339,161,0,2023-10-04
5339,160,0,2024-02-10
5339,198,8,2024-03-16
5339,11,0,2024-04-08
5339,146,0,2024-03-13
5340,56,0,2024-01-12
5341,116,5,2023-10-30
5342,71,0,2023-10-24
5343,56,7,2024-01-09
5344,105,0,2023-12-16
5345,118,0,2024-02-08
5345,108,10,2023-09-21
5346,74,6,2024-01-23
5346,94,9,2023-10-11
5346,6,10,2023-11-27
5346,168,7,2023-09-21
5346,63,0,2023-12-22
5346,59,0,2023-12-15
5346,45,0,2023-11-19
5347,62,0,2024-05-09
5347,90,0,2023-12-05
5347,104,0,2024-04-01
5348,125,0,2024-01-28
5349,152,8,2023-11-11
5350,110,10,2023-09-23
5350,185,0,2023-09-26
5351,61,5,2023-11-09
5352,83,0,2023-09-08
5353,31,0,2024-01-04
5354,169,8,2023-10-18
5355,2,0,2023-11-04
5356,192,9,2024-04-04
5357,168,0,2024-02-03
5358,26,8,2023-12-07
5359,80,7,2024-01-25
5360,40,8,2024-01-22
5360,159,0,2024-02-03
5360,65,8,2023-12-19
5360,137,10,2023-10-31
5360,169,8,2023-10-11
5360,144,0,2024-03-24
5361,2,6,2024-02-29
5362,4,6,2023-11-26
5362,2,0,2024-01-14
5363,36,0,2023-12-04
5364,94,0,2024-05-04
5365,45,0,2024-04-10
5366,69,8,2024-04-05
5366,158,0,2023-09-19
5367,199,10,2024-05-09
5368,63,0,2023-12-01
5369,26,4,2023-11-01
5370,73,9,2024-01-26
5371,124,0,2023-11-17
5371,50,5,2024-02-05
5371,40,8,2024-04-08
5371,52,9,2023-11-27
5371,149,0,2024-03-23
5371,122,4,2024-02-20
5372,50,7,2023-11-28
5372,49,9,2024-04-17
5373,2,0,2023-12-14
5374,190,6,2023-09-05
5375,175,0,2024-01-03
5375,99,0,2024-04-08
5376,129,6,2024-04-20
5376,102,3,2023-09-13
5376,112,7,2024-02-18
5376,175,3,2023-09-09
5376,57,6,2023-12-05
5376,1,6,2023-09-19
5377,2,7,2023-10-27
5378,165,8,2023-10-24
5379,50,0,2024-01-28
5379,28,2,2024-03-25
5379,55,0,2024-02-14
5379,157,0,2023-09-12
5379,141,9,2024-04-06
5379,89,4,2024-04-04
5379,16,0,2024-02-14
5379,83,7,2023-10-20
5379,2,0,2023-10-23
5379,139,0,2023-09-14
5380,76,7,2024-01-30
5380,56,9,2024-01-29
5380,189,8,2023-12-17
5381,139,0,2024-02-21
5382,53,5,2023-10-03
5382,122,8,2024-01-24
5382,73,8,2023-12-12
5382,16,5,2023-10-19
5383,40,0,2024-01-25
5384,52,0,2023-10-23
5385,2,0,2023-10-26
5386,10,9,2023-10-31
5386,158,10,2024-02-21
5387,49,5,2023-09-15
5388,81,10,2024-01-20
5389,40,9,2023-11-04
5390,78,5,2023-11-06
5391,82,8,2023-11-09
5392,158,10,2024-05-13
5393,54,0,2023-10-15
5394,158,0,2023-09-20
5395,53,10,2023-10-19
5396,91,6,2024-03-31
5396,95,0,2024-02-12
5396,121,8,2023-09-11
5397,26,5,2024-03-03
5397,101,0,2023-10-25
5398,193,9,2024-05-02
5399,4,0,2023-12-24
5399,112,0,2024-03-16
5399,99,0,2024-01-07
5399,14,9,2023-12-08
5399,12,10,2024-03-01
5400,41,0,2024-02-19
5400,31,0,2023-09-18
5400,34,0,2023-12-04
5401,55,0,2024-01-15
5402,28,10,2024-02-20
5402,113,9,2024-05-06
5403,57,8,2024-02-01
5404,68,0,2023-09-13
5404,132,0,2024-01-25
5404,157,0,2024-04-22
5404,27,5,2023-10-24
5404,162,0,2024-03-13
5404,185,7,2023-09-21
5404,53,5,2023-12-17
5404,140,6,2023-09-23
5404,102,5,2024-03-23
5404,112,7,2024-01-30
5404,144,0,2024-03-17
5404,48,0,2024-03-16
5404,154,0,2024-02-25
5404,122,0,2024-03-13
5404,199,0,2024-01-06
5404,152,5,2024-02-13
5404,14,0,2024-04-10
5404,168,0,2024-03-04
5404,63,0,2024-02-04
5404,16,0,2024-03-17
5404,11,6,2024-04-18
5405,41,6,2024-04-03
5405,31,0,2023-09-17
5406,33,8,2024-03-01
5407,2,0,2023-11-07
5408,55,3,2023-10-19
5409,128,0,2024-01-20
5409,14,5,2024-02-05
5409,23,0,2024-04-06
5409,176,5,2023-11-24
5410,19,0,2024-03-28
5410,164,0,2023-09-05
5410,103,0,2024-04-03
5410,116,0,2023-12-04
5411,94,10,2023-11-03
5412,46,0,2024-03-31
5413,93,9,2023-10-29
5414,22,0,2024-01-06
5414,121,7,2024-03-02
5415,116,8,2023-11-04
5416,47,0,2024-02-04
5417,28,10,2024-02-01
5417,31,0,2024-05-13
5417,169,0,2023-11-30
5417,14,7,2024-01-06
5417,114,7,2024-01-14
5417,15,0,2023-10-23
5417,11,0,2024-03-01
5417,101,0,2024-03-28
5417,139,7,2024-01-23
5418,187,6,2024-05-03
5419,56,0,2023-12-11
5419,116,8,2024-04-27
5420,46,0,2023-09-20
5420,133,7,2024-01-05
5420,28,7,2023-12-19
5420,40,0,2024-01-07
5420,159,7,2023-09-25
5420,31,8,2024-02-07
5420,115,0,2024-02-02
5420,68,9,2024-04-02
5420,188,0,2024-03-24
5420,113,0,2023-11-08
5420,69,10,2024-04-22
5420,120,6,2023-09-22
5420,91,0,2024-05-04
5420,144,9,2023-10-19
5420,174,7,2023-12-12
5420,32,6,2024-04-13
5420,5,10,2023-09-24
5420,198,0,2024-04-14
5420,93,0,2024-04-30
5420,108,9,2023-09-14
5420,36,8,2024-03-02
5420,172,7,2024-02-15
5420,11,8,2023-10-02
5420,45,0,2023-11-03
5420,78,0,2024-03-15
5420,9,10,2024-03-13
5420,79,0,2023-11-15
5420,196,0,2023-12-11
5420,182,2,2023-09-03
5420,139,8,2024-01-09
5420,121,1,2023-10-07
5421,72,8,2023-12-12
5421,141,0,2024-04-12
5421,192,0,2023-12-31
5421,49,0,2024-03-03
5422,129,8,2023-09-01
5422,112,7,2024-03-31
5423,141,8,2024-03-12
5423,128,9,2023-12-14
5424,82,9,2023-12-31
5424,31,8,2023-11-22
5425,177,9,2023-11-10
5426,178,8,2023-12-21
5427,116,6,2023-12-13
5428,164,7,2024-01-22
5429,61,0,2024-04-02
5430,104,0,2023-10-04
5431,122,8,2024-04-12
5432,47,0,2024-03-24
5432,85,0,2024-01-25
5432,4,0,2023-10-08
5432,112,0,2023-12-20
5432,26,0,2023-09-06
5432,154,0,2024-02-15
5433,44,10,2024-01-08
5433,118,9,2023-12-25
5433,171,10,2023-12-23
5433,196,9,2023-09-16
5434,2,0,2024-02-20
5435,68,10,2024-01-18
5436,39,0,2024-04-20
5437,12,0,2024-04-02
5438,137,0,2024-05-08
5439,119,6,2023-10-04
5440,104,0,2023-10-14
5441,114,0,2023-09-19
5442,48,7,2023-11-14
5443,26,8,2023-10-26
5444,2,0,2023-12-04
5445,143,10,2024-02-24
5445,88,10,2023-11-23
5445,65,8,2023-10-11
5445,144,10,2023-10-10
5446,4,10,2023-12-09
5447,3,8,2023-12-27
5447,2,0,2023-12-26
5448,147,10,2023-09-04
5449,60,0,2023-09-30
5450,30,0,2023-09-03
5450,52,9,2024-01-07
5450,93,9,2023-09-23
5450,135,0,2023-09-20
5451,52,10,2024-02-27
5451,15,8,2024-01-11
5452,165,5,2023-09-29
5452,99,8,2024-01-24
5453,164,8,2023-09-16
5453,116,7,2023-10-30
5453,15,0,2024-02-10
5454,134,7,2023-09-30
5455,119,7,2023-09-03
5456,36,10,2023-10-20
5456,172,10,2023-09-09
5457,2,7,2023-10-10
5458,86,0,2023-11-14
5458,108,10,2023-09-20
5459,42,0,2023-12-05
5459,31,0,2024-04-30
5459,90,0,2024-01-08
5459,52,0,2024-05-11
5459,33,0,2024-04-22
5459,116,0,2024-02-01
5459,190,0,2024-03-24
5459,22,0,2023-09-01
5459,93,0,2024-01-12
5459,101,0,2023-12-05
5459,13,0,2023-12-10
5460,85,8,2023-12-27
5460,14,8,2024-04-27
5460,2,3,2024-01-19
5461,134,10,2024-03-22
5462,45,0,2024-01-22
5462,2,0,2024-04-17
5463,10,2,2024-05-12
5463,1,6,2024-03-27
5463,93,6,2023-10-02
5464,26,0,2024-02-21
5465,17,0,2024-01-27
5465,193,0,2023-09-03
5465,187,7,2023-09-17
5465,67,7,2024-01-01
5465,12,5,2024-04-15
5465,123,0,2024-02-04
5465,2,3,2024-04-09
5466,15,9,2024-01-02
5467,105,7,2023-11-22
5467,165,8,2023-12-15
5468,17,0,2024-02-06
5468,42,0,2024-02-03
5468,40,3,2024-03-25
5468,105,0,2024-04-05
5468,169,8,2023-11-22
5468,171,7,2024-02-01
5468,168,0,2023-10-15
5468,83,6,2023-12-22
5468,182,0,2023-11-30
5469,89,7,2023-11-20
5470,52,9,2023-11-09
5471,52,0,2024-02-13
5472,74,10,2023-12-11
5472,105,8,2024-01-07
5472,90,5,2024-04-11
5472,49,8,2024-03-11
5472,186,7,2023-10-01
5472,36,8,2023-11-09
5472,16,0,2024-04-10
5473,2,0,2023-10-28
5474,2,0,2023-12-29
5475,26,8,2023-09-28
5475,150,5,2023-11-20
5476,2,0,2024-05-13
5477,2,7,2024-05-07
5478,74,0,2023-10-12
5478,97,0,2024-04-20
5478,40,0,2024-05-03
5478,41,0,2024-01-26
5478,84,0,2024-02-15
5478,113,7,2024-01-29
5478,20,0,2023-11-04
5478,83,0,2024-03-08
5478,37,7,2024-03-23
5478,77,0,2024-04-12
5479,2,0,2024-04-14
5480,74,0,2024-02-22
5481,85,10,2023-10-10
5482,33,10,2024-04-14
5482,178,0,2024-02-01
5483,178,0,2024-02-15
5484,2,5,2024-05-07
5485,46,0,2024-01-20
5485,31,0,2024-02-08
5486,28,9,2024-02-21
5487,49,8,2023-09-15
5488,173,5,2023-09-13
5489,41,4,2023-09-06
5490,12,0,2023-10-02
5491,2,0,2023-09-05
5492,165,10,2024-05-15
5493,152,5,2023-11-29
5494,47,0,2024-04-07
5494,106,0,2024-02-26
5495,136,0,2024-03-03
5495,183,10,2023-11-05
5495,164,0,2024-05-05
5495,84,10,2024-02-12
5495,113,9,2024-04-24
5495,69,7,2023-11-25
5495,100,0,2023-10-13
5495,52,10,2023-09-06
5495,20,0,2024-01-25
5495,99,0,2023-09-02
5495,6,10,2024-04-16
5495,186,10,2024-01-26
5495,83,0,2024-02-24
5495,2,0,2023-10-30
5495,77,10,2023-09-26
5495,121,0,2024-04-27
5496,60,0,2024-02-19
5497,100,0,2024-02-08
5498,72,0,2023-10-21
5499,103,0,2024-01-29
5500,85,7,2023-12-07
5501,175,7,2023-12-25
5502,95,0,2023-11-18
5502,23,0,2023-10-11
5503,165,0,2024-05-08
5504,119,0,2023-12-13
5504,122,10,2023-09-23
5504,73,10,2024-04-28
5504,101,0,2024-01-03
5505,108,10,2023-10-30
5506,59,5,2023-10-22
5507,2,2,2024-01-06
5508,74,0,2024-05-10
5508,82,0,2024-01-23
5508,30,0,2023-11-26
5508,167,0,2024-01-25
5508,109,0,2023-11-26
5508,84,0,2023-09-12
5508,87,0,2023-09-27
5508,157,0,2023-11-06
5508,27,0,2023-09-24
5508,48,0,2024-01-24
5508,154,0,2024-02-16
5508,6,0,2024-01-18
5508,43,0,2023-11-17
5508,146,0,2024-05-11
5508,13,0,2023-11-02
5509,21,8,2023-10-31
5509,127,0,2023-12-24
5510,2,0,2024-02-25
5511,155,10,2023-12-03
5511,150,8,2024-03-17
5512,15,0,2024-02-04
5513,168,6,2023-11-24
5514,27,0,2023-09-23
5514,120,0,2024-04-02
5515,95,0,2023-11-30
5515,173,7,2023-11-23
5516,186,0,2024-02-08
5516,135,7,2024-01-29
5516,2,8,2024-02-20
5517,28,9,2023-10-28
5518,185,10,2024-02-12
5519,159,10,2024-01-03
5519,10,5,2023-12-05
5519,55,8,2024-03-11
5519,32,7,2024-03-14
5520,69,0,2024-03-11
5521,142,0,2024-04-29
5521,125,10,2024-03-19
5521,76,8,2024-01-25
5521,187,7,2023-12-14
5521,12,10,2024-03-20
5521,172,0,2024-04-02
5522,154,7,2024-05-10
5523,25,6,2023-11-21
5523,155,5,2024-02-03
5523,157,0,2024-02-04
5523,113,0,2023-09-25
5523,69,7,2023-10-14
5523,52,7,2024-02-28
5523,158,0,2023-11-14
5523,6,0,2023-11-06
5523,12,0,2024-04-15
5523,93,9,2023-12-05
5523,75,0,2023-11-27
5523,59,0,2023-10-11
5523,60,0,2023-09-09
5524,30,0,2024-04-24
5524,77,0,2024-04-20
5525,3,0,2024-04-25
5525,113,0,2024-03-14
5526,72,8,2024-05-05
5527,195,10,2023-11-03
5528,21,9,2023-10-25
5529,157,6,2023-11-12
5530,54,8,2024-01-03
5530,33,9,2024-01-24
5530,93,0,2023-09-18
5531,124,0,2024-04-18
5531,17,0,2024-03-30
5531,167,8,2024-01-25
5531,155,0,2023-12-27
5531,31,0,2023-12-09
5531,55,10,2023-09-21
5531,88,0,2023-12-12
5531,144,7,2024-01-02
5531,1,0,2023-11-04
5531,95,0,2023-12-28
5531,26,0,2024-04-07
5531,73,0,2024-03-26
5531,49,8,2024-01-17
5531,134,5,2024-03-19
5531,2,0,2023-10-28
5532,141,0,2024-01-15
5533,10,7,2023-12-24
5534,52,7,2023-12-22
5535,26,0,2024-04-07
5536,190,0,2023-12-02
5536,2,0,2024-02-04
5537,109,9,2023-10-10
5538,52,8,2024-04-25
5539,80,0,2024-04-29
5540,190,6,2024-04-13
5541,18,10,2024-03-04
5541,144,0,2023-09-14
5541,43,0,2024-03-26
5542,178,7,2024-02-16
5543,84,0,2023-12-21
5544,22,8,2023-09-06
5545,1,10,2024-05-09
5545,26,0,2023-10-07
5546,31,10,2024-02-06
5546,36,10,2024-02-19
5547,62,10,2024-01-14
5547,74,0,2024-01-17
5547,82,0,2024-03-22
5547,166,0,2024-03-02
5547,197,0,2024-04-22
5547,85,8,2023-12-16
5547,81,8,2023-12-16
5547,167,4,2023-12-18
5547,51,0,2023-12-16
5547,42,0,2023-12-24
5547,40,10,2023-12-15
5547,131,0,2024-03-16
5547,105,0,2024-03-21
5547,165,0,2024-03-12
5547,10,0,2024-05-05
5547,143,0,2024-02-13
5547,109,0,2024-05-01
5547,76,0,2023-09-18
5547,84,0,2024-02-07
5547,132,0,2024-03-03
5547,90,0,2024-01-02
5547,34,0,2023-11-12
5547,113,0,2023-12-15
5547,66,0,2024-02-05
5547,120,0,2024-05-05
5547,110,0,2023-12-07
5547,52,10,2024-02-28
5547,102,0,2023-10-18
5547,149,0,2024-04-21
5547,194,10,2023-10-31
5547,116,8,2024-02-07
5547,175,7,2023-10-11
5547,141,7,2024-05-12
5547,190,0,2024-01-28
5547,92,7,2023-11-11
5547,8,7,2024-03-05
5547,89,0,2023-11-29
5547,95,7,2023-12-11
5547,26,4,2024-02-11
5547,178,0,2024-04-04
5547,122,8,2024-05-11
5547,73,0,2023-11-02
5547,177,0,2023-10-09
5547,152,0,2024-04-06
5547,49,0,2023-10-29
5547,12,0,2024-01-02
5547,22,0,2023-10-07
5547,168,0,2024-04-07
5547,161,0,2023-09-20
5547,160,0,2023-10-25
5547,123,0,2023-11-29
5547,153,0,2024-04-28
5547,63,0,2023-09-19
5547,15,0,2024-04-25
5547,23,0,2023-11-26
5547,172,9,2023-09-01
5547,101,0,2023-12-11
5547,45,0,2024-03-26
5547,146,0,2024-04-07
5547,78,9,2024-04-03
5547,38,0,2023-10-02
5547,2,0,2023-11-22
5547,139,0,2024-01-08
5548,32,0,2024-05-02
5548,95,0,2024-01-21
5548,128,0,2024-02-15
5548,43,0,2023-11-24
5549,26,8,2024-01-18
5550,99,0,2023-09-11
5550,13,10,2024-01-15
5551,33,9,2024-01-24
5551,116,9,2024-01-03
5552,52,10,2024-04-14
5553,122,9,2024-04-24
5554,154,0,2023-10-04
5555,92,0,2024-04-21
5556,174,5,2023-09-23
5557,34,0,2023-10-27
5558,72,0,2023-11-29
5558,122,0,2024-01-17
5558,9,9,2024-03-09
5559,62,9,2023-11-25
5560,76,0,2024-04-06
5561,95,8,2024-03-27
5561,108,10,2024-03-04
5562,41,8,2024-05-08
5563,90,0,2024-03-16
5564,109,0,2024-02-02
5565,164,8,2024-04-18
5566,63,7,2024-02-25
5567,63,8,2023-12-30
5567,195,0,2024-01-07
5568,177,0,2023-10-19
5569,5,10,2023-11-14
5570,115,6,2024-01-21
5570,116,10,2024-04-18
5570,9,0,2024-04-28
5571,162,0,2023-10-05
5572,165,0,2024-01-01
5573,116,7,2024-04-09
5573,141,0,2024-02-12
5573,95,0,2024-05-06
5573,128,0,2023-11-11
5573,160,0,2023-09-13
5574,143,10,2023-10-18
5575,166,8,2023-10-06
5576,26,7,2024-03-06
5577,124,6,2024-04-24
5577,143,3,2024-01-03
5577,68,5,2024-05-13
5577,52,10,2023-12-04
5577,149,6,2024-02-10
5577,15,8,2024-02-05
5577,170,9,2024-02-17
5577,9,5,2023-10-05
5578,111,7,2024-01-02
5579,103,8,2024-03-01
5580,82,5,2024-04-21
5580,6,8,2023-11-07
5580,60,7,2023-09-08
5581,109,10,2023-11-24
5582,114,0,2023-09-15
5583,30,0,2024-01-12
5583,42,0,2024-01-17
5583,115,9,2024-04-26
5583,76,0,2024-03-02
5583,19,0,2024-04-11
5583,98,0,2024-02-05
5583,164,0,2023-12-21
5583,3,0,2023-12-10
5583,129,0,2023-10-08
5583,113,0,2024-05-12
5583,187,0,2023-11-07
5583,7,0,2023-09-25
5583,67,0,2023-11-01
5583,56,0,2024-04-26
5583,116,0,2024-03-22
5583,141,0,2023-11-24
5583,57,0,2023-12-24
5583,190,0,2024-05-08
5583,48,0,2024-04-25
5583,145,0,2024-03-22
5583,123,0,2024-01-28
5583,198,0,2023-12-18
5583,151,0,2023-09-30
5583,172,0,2024-01-19
5583,196,0,2023-10-19
5583,2,0,2023-11-28
5584,39,8,2024-05-11
5584,46,8,2024-03-14
5584,17,0,2023-10-15
5584,18,0,2024-01-26
5584,41,5,2023-12-26
5584,58,8,2023-10-12
5584,31,7,2023-12-02
5584,55,0,2024-01-05
5584,109,9,2023-10-15
5584,4,0,2024-02-28
5584,84,9,2024-02-28
5584,113,0,2023-11-24
5584,52,0,2024-03-08
5584,6,8,2024-01-30
5584,43,8,2024-01-13
5584,63,7,2023-11-16
5584,11,8,2023-12-27
5584,101,0,2023-10-26
5584,146,8,2023-11-18
5584,126,9,2024-03-21
5584,83,6,2023-12-05
5585,2,0,2024-01-31
5586,2,1,2024-01-08
5587,47,9,2023-11-12
5587,180,9,2024-05-12
5587,52,6,2023-10-25
5587,174,8,2024-05-01
5587,114,7,2023-11-12
5587,191,7,2024-03-05
5587,59,9,2023-10-23
5588,30,0,2023-09-15
5588,114,0,2023-11-28
5588,139,0,2024-04-17
5589,151,0,2024-02-07
5589,186,7,2023-12-22
5590,167,7,2024-01-21
5590,115,9,2023-09-05
5590,103,9,2024-02-03
5590,185,5,2023-12-15
5590,184,7,2024-02-18
5590,67,10,2023-12-16
5591,82,0,2024-01-05
5592,13,0,2024-01-24
5593,74,0,2023-10-14
5593,197,0,2024-02-04
5593,159,0,2023-09-21
5593,29,0,2024-01-03
5593,68,0,2024-04-27
5593,19,0,2023-11-21
5593,98,0,2024-04-18
5593,164,0,2024-02-17
5593,103,0,2023-12-29
5593,4,0,2023-11-14
5593,70,10,2023-09-29
5593,129,0,2023-09-06
5593,52,0,2024-04-24
5593,20,0,2024-01-08
5593,187,0,2024-04-19
5593,174,0,2024-01-23
5593,149,0,2024-02-14
5593,33,0,2023-10-19
5593,56,10,2023-12-07
5593,147,0,2024-02-11
5593,116,0,2023-12-06
5593,141,0,2024-01-22
5593,190,10,2023-12-11
5593,92,0,2024-01-10
5593,8,0,2024-04-20
5593,1,0,2023-12-09
5593,26,0,2024-03-29
5593,154,9,2024-03-21
5593,64,0,2024-04-08
5593,122,0,2024-02-13
5593,21,0,2024-02-11
5593,73,0,2023-11-18
5593,99,0,2023-12-18
5593,104,0,2024-04-01
5593,123,10,2023-12-25
5593,198,0,2024-03-01
5593,151,0,2023-11-07
5593,15,0,2023-11-16
5593,45,0,2024-05-02
5593,2,0,2023-12-09
5594,103,0,2024-03-22
5594,175,8,2023-11-22
5594,178,6,2023-12-14
5594,79,0,2023-12-12
5595,48,7,2023-11-01
5596,83,0,2023-10-10
5597,26,10,2023-11-05
5598,39,0,2024-01-20
5598,25,0,2023-09-20
5598,30,0,2024-02-22
5598,165,0,2023-10-26
5598,118,0,2023-12-02
5598,119,0,2023-09-27
5598,65,0,2024-01-18
5598,61,0,2024-04-20
5598,157,0,2023-10-24
5598,7,0,2024-04-09
5598,149,0,2023-10-04
5598,56,0,2023-10-16
5598,116,0,2023-12-07
5598,175,0,2023-11-04
5598,141,0,2024-03-06
5598,8,0,2024-04-07
5598,21,0,2024-03-09
5598,192,0,2023-11-13
5598,177,0,2023-10-10
5598,99,0,2023-10-15
5598,127,0,2023-09-10
5598,104,7,2024-02-17
5598,12,0,2023-11-12
5598,153,6,2024-04-22
5598,36,0,2023-11-17
5598,23,0,2023-10-25
5598,11,0,2023-09-26
5598,146,0,2023-09-20
5599,50,8,2023-10-02
5599,125,6,2023-11-12
5599,31,0,2024-01-02
5599,55,9,2024-01-06
5599,120,5,2023-11-11
5599,22,0,2023-11-22
5599,59,0,2024-02-24
5599,2,5,2023-09-15
5600,61,0,2024-01-06
5601,163,8,2024-05-10
5602,21,5,2023-10-27
5603,131,9,2023-09-13
5603,180,9,2024-02-10
5603,136,9,2024-02-04
5603,138,9,2024-03-31
5603,106,9,2024-01-06
5603,105,9,2024-02-10
5603,174,8,2023-12-05
5603,99,8,2024-05-08
5603,114,8,2024-01-16
5603,191,8,2024-04-30
5603,181,9,2023-09-28
5604,62,0,2024-01-28
5604,30,0,2023-09-28
5604,31,0,2024-01-07
5604,103,8,2023-10-23
5604,129,0,2024-03-06
5604,110,0,2023-09-23
5604,96,0,2024-02-26
5604,7,0,2024-02-14
5604,56,0,2023-12-27
5604,116,0,2024-02-23
5604,190,8,2023-09-05
5604,168,0,2023-11-16
5604,161,8,2023-10-11
5604,160,0,2023-10-23
5604,123,8,2024-03-07
5604,191,0,2024-01-26
5604,63,0,2024-01-01
5604,196,0,2023-09-19
5604,2,0,2024-02-22
5605,89,8,2024-05-06
5606,18,9,2023-11-13
5607,87,8,2024-02-27
5608,193,7,2023-11-18
5608,11,0,2024-01-30
5609,28,0,2023-10-02
5609,168,0,2024-01-03
5610,92,10,2024-04-28
5611,2,0,2024-02-14
5612,2,5,2023-12-05
5613,93,7,2024-04-17
5614,24,4,2024-01-15
5615,21,9,2023-10-29
5615,99,10,2024-04-23
5616,135,0,2024-02-21
5617,44,0,2023-09-12
5617,118,9,2023-12-26
5617,4,0,2024-01-20
5617,59,0,2024-03-24
5617,134,5,2024-04-02
5618,163,7,2024-03-31
5619,11,0,2024-05-06
5620,156,0,2024-01-11
