UserId,BookId,Rating
4383,120,0
4383,141,0
4383,26,10
4383,49,0
4383,43,0
4383,77,9
4384,31,8
4385,29,0
4386,116,0
4387,52,0
4388,144,0
4388,184,10
4388,108,0
4389,45,8
4390,70,10
4391,42,0
4391,109,0
4391,52,0
4392,155,7
4393,140,9
4394,1,9
4395,29,0
4395,13,0
4396,31,9
4397,176,8
4397,77,8
4398,121,0
4399,119,0
4400,149,0
4401,2,7
4402,116,0
4403,141,8
4403,178,0
4404,139,7
4405,2,2
4406,33,0
4407,2,0
4408,132,0
4409,27,8
4410,83,0
4411,173,0
4412,167,7
4412,50,0
4412,117,0
4412,72,8
4412,71,7
4412,83,0
4412,107,0
4413,69,10
4414,28,0
4415,94,0
4416,52,0
4416,2,0
4417,99,0
4418,142,0
4418,46,0
4418,118,0
4418,164,0
4418,154,0
4419,57,0
4419,128,0
4420,24,0
4421,177,9
4422,2,0
4423,38,10
4424,140,10
4424,101,2
4424,182,0
4425,154,8
4426,16,9
4427,149,8
4428,26,0
4429,3,0
4430,29,8
4430,52,0
4430,174,10
4430,26,8
4430,128,8
4430,177,10
4430,15,8
4430,23,8
4430,77,8
4431,146,8
4432,57,8
4433,166,6
4434,199,8
4435,2,0
4436,47,8
4436,42,0
4436,180,0
4436,99,0
4436,181,0
4436,78,0
4437,26,8
4438,61,0
4439,174,10
4439,134,10
4440,165,8
4441,82,0
4441,31,0
4441,44,8
4441,119,6
4441,198,10
4441,93,0
4441,2,1
4442,52,9
4443,9,9
4444,24,0
4445,42,8
4445,169,7
4446,39,10
4447,7,0
4447,178,0
4447,127,8
4447,114,0
4447,83,9
4448,100,0
4448,95,0
4448,26,0
4448,15,9
4448,23,8
4448,13,0
4449,187,10
4450,13,0
4450,2,0
4451,81,8
4452,88,0
4452,115,0
4452,66,10
4452,72,0
4452,71,0
4453,119,7
4453,65,0
4453,3,0
4453,4,0
4453,163,0
4453,9,8
4453,196,7
4453,182,0
4454,197,8
4455,142,8
4456,10,0
4456,98,5
4456,8,7
4456,89,0
4456,48,9
4457,20,0
4457,26,0
4457,178,0
4458,112,7
4459,2,3
4460,93,8
4461,35,5
4462,52,7
4463,2,0
4464,110,0
4465,157,9
4466,155,0
4467,125,0
4468,101,6
4469,30,10
4470,180,6
4471,76,0
4472,2,0
4473,70,0
4474,179,10
4474,92,9
4474,89,10
4474,1,8
4474,11,10
4474,45,10
4475,86,8
4475,26,9
4476,122,9
4477,143,10
4477,88,10
4477,65,0
4477,27,0
4477,126,10
4478,182,10
4478,2,0
4479,181,0
4480,87,8
4480,72,0
4480,71,7
4480,83,0
4481,46,10
4482,155,8
4482,165,6
4482,132,10
4482,187,5
4482,5,0
4483,125,7
4483,31,0
4483,88,0
4483,52,8
4483,20,5
4483,1,7
4483,26,9
4483,13,8
4484,88,0
4485,20,0
4486,131,8
4487,128,0
4488,82,0
4488,80,6
4488,165,0
4488,31,0
4488,90,7
4488,70,8
4488,120,0
4488,94,10
4488,194,10
4488,73,0
4488,12,10
4488,22,0
4488,83,0
4489,38,0
4490,115,7
4490,19,7
4491,62,8
4492,173,1
4493,62,0
4493,54,2
4494,36,0
4495,46,0
4495,117,0
4495,44,9
4495,119,0
4495,66,0
4495,144,0
4495,184,9
4495,108,0
4495,135,0
4495,38,7
4495,2,0
4496,168,5
4497,97,0
4497,115,0
4497,84,0
4497,100,0
4497,91,8
4497,7,0
4497,92,0
4497,89,0
4497,178,0
4497,5,10
4497,99,10
4497,49,8
4497,198,0
4497,181,10
4497,59,0
4497,189,7
4497,101,10
4497,146,0
4497,2,6
4498,94,8
4498,100,9
4499,142,8
4499,62,0
4499,74,0
4499,86,0
4499,90,0
4499,171,5
4499,26,0
4500,142,0
4500,50,0
4500,96,0
4500,171,0
4500,128,0
4500,64,0
4500,145,0
4500,173,0
4500,146,0
4500,60,0
4501,2,0
4502,86,2
4503,29,8
4504,9,7
4505,78,0
4506,183,0
4507,82,10
4508,109,10
4509,124,0
4509,166,0
4509,155,0
4509,31,0
4509,72,0
4509,36,0
4510,103,6
4511,155,0
4511,65,0
4511,8,0
4512,59,10
4513,172,9
4514,1,0
4515,62,0
4515,155,9
4515,132,0
4515,72,7
4515,71,0
4515,14,7
4516,89,0
4517,197,0
4517,165,7
4517,31,7
4517,76,0
4517,157,0
4517,70,0
4517,102,0
4517,38,10
4518,31,9
4519,87,0
4520,29,9
4520,84,0
4521,157,5
4522,185,0
4522,126,10
4523,20,0
4523,99,7
4524,44,10
4524,118,7
4524,65,9
4524,66,10
4524,64,10
4524,21,10
4524,192,9
4524,127,9
4525,142,5
4525,82,0
4525,30,0
4525,54,10
4525,85,0
4525,81,0
4525,117,0
4525,28,0
4525,131,4
4525,136,0
4525,138,0
4525,106,0
4525,193,0
4525,148,0
4525,105,0
4525,31,0
4525,44,0
4525,118,0
4525,143,0
4525,109,0
4525,119,0
4525,76,0
4525,68,0
4525,98,0
4525,103,0
4525,137,0
4525,70,10
4525,129,0
4525,27,0
4525,113,0
4525,120,0
4525,110,0
4525,20,9
4525,130,0
4525,187,0
4525,174,9
4525,33,0
4525,56,0
4525,194,0
4525,147,0
4525,116,0
4525,141,0
4525,57,0
4525,190,0
4525,32,0
4525,92,0
4525,1,0
4525,171,0
4525,178,0
4525,5,0
4525,48,0
4525,154,7
4525,64,0
4525,122,0
4525,21,0
4525,199,0
4525,73,0
4525,177,0
4525,99,0
4525,127,0
4525,49,0
4525,173,0
4525,104,0
4525,12,0
4525,22,8
4525,168,0
4525,161,0
4525,160,0
4525,123,0
4525,198,0
4525,151,0
4525,114,0
4525,191,0
4525,108,10
4525,181,0
4525,15,0
4525,189,0
4525,101,0
4525,134,0
4525,9,0
4525,79,0
4525,196,0
4525,182,0
4525,38,0
4525,2,0
4525,139,0
4526,156,0
4526,50,0
4526,41,0
4526,86,0
4526,76,0
4526,132,9
4526,157,7
4526,69,0
4526,66,0
4526,72,10
4526,73,0
4526,198,10
4526,101,0
4526,139,7
4527,86,10
4528,11,8
4529,53,0
4530,40,0
4530,179,7
4531,45,9
4532,62,9
4532,74,0
4532,46,0
4532,17,0
4532,28,10
4532,40,0
4532,193,0
4532,86,0
4532,44,0
4532,118,0
4532,109,0
4532,119,0
4532,115,0
4532,19,0
4532,98,0
4532,188,0
4532,164,0
4532,3,0
4532,103,0
4532,70,0
4532,113,0
4532,100,0
4532,185,0
4532,96,0
4532,67,0
4532,33,0
4532,56,0
4532,194,0
4532,116,0
4532,175,0
4532,141,0
4532,57,0
4532,190,0
4532,32,0
4532,111,0
4532,5,10
4532,154,0
4532,122,0
4532,177,0
4532,99,0
4532,123,0
4532,151,0
4532,191,0
4532,11,0
4532,135,0
4532,101,0
4532,45,0
4532,146,0
4532,83,0
4532,134,0
4532,170,0
4532,9,0
4532,182,0
4533,159,10
4534,70,8
4535,4,0
4535,60,0
4536,19,0
4536,187,8
4536,89,6
4536,178,5
4536,5,0
4536,104,0
4536,191,0
4536,182,0
4537,107,6
4538,61,6
4538,11,5
4539,28,0
4540,74,0
4541,62,5
4542,142,0
4542,133,0
4542,80,0
4542,117,0
4542,51,0
4542,42,0
4542,155,0
4542,31,0
4542,44,8
4542,118,9
4542,119,0
4542,68,0
4542,19,0
4542,61,0
4542,157,0
4542,72,0
4542,187,6
4542,149,0
4542,33,10
4542,116,0
4542,57,9
4542,26,0
4542,154,0
4542,64,0
4542,192,7
4542,99,0
4542,43,0
4542,123,0
4542,93,0
4542,153,9
4542,36,0
4542,15,0
4542,75,0
4542,101,0
4542,163,0
4542,83,0
4542,2,0
4543,62,5
4543,165,5
4543,88,0
4543,27,5
4543,43,0
4543,168,8
4543,79,0
4544,76,10
4545,55,0
4546,95,0
4547,51,0
4548,146,8
4548,38,3
4549,40,9
4549,165,0
4549,86,6
4549,68,8
4549,157,0
4549,137,9
4549,116,7
4550,40,9
4550,193,7
4550,76,10
4550,190,6
4550,89,0
4550,178,7
4550,73,0
4550,152,7
4550,36,7
4550,170,8
4551,40,8
4552,62,0
4552,158,9
4552,135,8
4553,138,7
4554,197,0
4554,159,0
4554,165,0
4554,98,0
4554,20,0
4554,158,0
4554,67,0
4554,175,9
4554,32,0
4554,8,0
4554,35,0
4554,89,0
4554,199,0
4554,99,0
4554,127,0
4554,49,0
4554,15,0
4554,75,0
4554,172,0
4554,189,0
4554,134,0
4555,24,0
4556,126,0
4557,54,10
4557,41,0
4557,31,0
4557,3,7
4557,110,0
4557,57,9
4557,111,0
4557,6,0
4557,104,0
4557,150,0
4557,13,0
4557,2,0
4558,2,1
4559,78,0
4560,10,0
4561,40,5
4562,17,7
4562,31,9
4562,52,10
4562,141,0
4562,190,0
4562,104,0
4562,15,10
4562,101,8
4562,38,0
4562,2,0
4563,108,10
4564,157,8
4565,88,0
4565,190,0
4566,62,3
4566,19,7
4566,147,8
4567,116,0
4568,124,9
4569,95,0
4570,2,0
4571,148,5
4571,31,10
4572,121,7
4573,164,7
4574,122,7
4575,181,0
4576,113,0
4577,2,0
4578,152,8
4578,60,0
4579,158,0
4580,19,0
4580,92,0
4580,189,8
4580,101,0
4581,34,0
4582,19,0
4583,187,0
4584,164,0
4584,56,0
4584,147,0
4584,175,0
4585,110,0
4586,178,10
4587,178,7
4587,150,0
4587,121,7
4588,91,0
4588,194,0
4588,190,0
4588,198,7
4588,2,0
4589,55,9
4589,2,0
4590,2,0
4591,74,8
4592,180,0
4592,183,9
4592,29,0
4592,56,9
4592,92,0
4592,8,9
4592,26,0
4592,128,0
4592,145,0
4592,181,0
4592,23,0
4593,61,6
4594,197,9
4595,97,10
4596,61,0
4596,27,0
4596,175,9
4597,25,0
4598,42,0
4598,52,9
4598,169,0
4598,12,0
4598,114,0
4598,2,0
4598,77,0
4599,68,8
4600,62,5
4600,17,8
4600,47,8
4600,84,0
4600,194,0
4600,198,0
4600,181,0
4600,37,0
4600,2,0
4601,15,8
4602,18,0
4602,44,0
4602,119,0
4602,76,9
4602,68,10
4602,65,0
4602,103,0
4602,4,0
4602,70,10
4602,129,0
4602,91,7
4602,130,0
4602,158,0
4602,190,0
4602,198,10
4602,172,0
4602,101,0
4602,2,5
4603,41,10
4604,124,0
4604,62,8
4604,46,0
4604,17,0
4604,25,0
4604,41,7
4604,31,8
4604,55,7
4604,118,0
4604,98,0
4604,69,0
4604,66,7
4604,110,0
4604,94,0
4604,169,0
4604,144,8
4604,33,0
4604,56,0
4604,122,0
4604,73,0
4604,152,0
4604,49,0
4604,173,0
4604,104,0
4604,43,0
4604,108,7
4604,63,8
4604,172,10
4604,16,0
4604,170,0
4604,9,0
4604,37,0
4604,38,6
4605,193,0
4606,54,7
4607,37,0
4608,81,8
4608,87,0
4608,69,9
4609,77,10
4610,50,6
4610,28,10
4610,125,9
4610,69,0
4610,20,9
4610,122,10
4610,73,9
4610,36,7
4610,107,10
4611,51,5
4612,100,6
4612,9,9
4613,17,0
4614,142,8
4614,41,0
4614,185,6
4615,56,9
4616,93,10
4617,31,0
4618,72,9
4619,183,7
4619,31,8
4619,86,6
4619,152,0
4620,102,0
4620,149,0
4620,49,0
4620,75,10
4620,9,0
4620,176,0
4621,33,8
4621,56,10
4622,94,7
4623,109,0
4623,72,5
4624,4,0
4625,62,6
4626,147,0
4627,36,0
4628,24,8
4629,166,10
4629,157,5
4629,27,0
4630,100,0
4631,74,0
4632,26,5
4633,67,7
4634,62,6
4634,133,7
4634,167,6
4634,76,10
4634,5,10
4634,49,5
4634,101,7
4634,182,5
4634,121,6
4635,161,10
4635,160,10
4636,83,10
4637,34,9
4637,64,0
4638,124,8
4638,30,0
4638,85,0
4638,51,0
4638,131,0
4638,159,0
4638,165,0
4638,10,9
4638,88,0
4638,109,0
4638,115,0
4638,68,0
4638,98,0
4638,164,0
4638,4,0
4638,61,0
4638,157,0
4638,70,0
4638,113,0
4638,66,0
4638,120,0
4638,100,0
4638,185,0
4638,140,0
4638,91,5
4638,179,0
4638,112,0
4638,67,0
4638,33,7
4638,56,0
4638,116,7
4638,175,9
4638,141,8
4638,57,10
4638,190,0
4638,32,0
4638,92,7
4638,171,0
4638,95,0
4638,48,0
4638,64,0
4638,192,0
4638,49,8
4638,12,0
4638,198,0
4638,93,0
4638,36,0
4638,172,0
4638,16,7
4638,11,0
4638,101,0
4638,126,10
4638,9,0
4638,196,0
4638,195,0
4638,2,0
4639,148,7
4640,183,9
4641,178,5
4642,118,0
4643,82,0
4643,18,0
4643,30,0
4643,85,0
4643,117,0
4643,159,10
4643,138,0
4643,183,0
4643,31,8
4643,55,10
4643,169,0
4643,96,0
4643,7,5
4643,181,10
4643,15,0
4643,59,10
4643,101,0
4643,45,10
4643,195,10
4643,2,0
4643,176,0
4643,77,0
4644,140,0
4644,37,0
4645,111,8
4646,141,0
4646,8,0
4646,145,0
4646,2,0
4647,89,0
4648,2,0
4649,2,5
4650,113,0
4650,8,6
4651,33,0
4651,89,0
4652,37,0
4653,115,10
4653,164,10
4653,3,9
4653,94,10
4653,172,9
4654,74,0
4654,131,9
4654,52,9
4654,161,7
4655,62,0
4655,82,0
4655,17,0
4655,165,4
4655,31,0
4655,55,0
4655,27,0
4655,120,0
4655,94,10
4655,52,0
4655,1,0
4655,36,0
4655,11,0
4655,135,0
4655,146,0
4655,78,0
4656,52,6
4657,2,1
4658,97,0
4658,115,0
4659,84,0
4660,53,9
4661,14,0
4661,161,0
4662,93,9
4663,74,0
4663,32,0
4663,92,0
4663,163,10
4663,78,6
4664,187,7
4665,2,0
4666,164,7
4666,11,0
4667,46,10
4668,113,0
4669,22,8
4670,106,7
4670,6,10
4671,14,0
4672,196,8
4673,26,0
4674,135,8
4674,101,7
4675,44,0
4675,68,8
4675,103,0
4675,151,7
4675,38,0
4676,188,8
4677,95,8
4678,2,0
4679,47,8
4680,142,9
4680,62,8
4680,30,0
4680,88,10
4680,19,0
4680,65,9
4680,130,8
4680,112,10
4680,144,10
4680,149,10
4680,194,10
4680,57,0
4680,5,8
4680,122,0
4680,160,0
4680,123,0
4680,108,10
4681,22,8
4682,52,0
4682,2,0
4683,1,8
4684,89,7
4685,62,0
4685,17,0
4685,85,0
4685,42,9
4685,2,0
4686,134,6
4687,130,0
4688,2,0
4689,56,8
4690,36,7
4690,195,8
4691,124,0
4691,46,0
4691,41,0
4691,55,0
4691,157,3
4691,110,10
4691,52,10
4691,63,3
4691,101,0
4691,126,9
4692,40,10
4692,110,10
4693,1,5
4694,129,0
4695,53,0
4696,90,6
4697,2,0
4698,132,8
4699,187,5
4699,93,5
4700,31,10
4700,61,0
4700,27,0
4700,13,0
4701,131,0
4701,118,0
4701,19,0
4701,132,0
4701,140,0
4701,6,0
4701,101,5
4702,110,9
4703,10,7
4704,33,8
4705,197,0
4706,81,10
4707,18,0
4708,178,8
4709,99,9
4710,2,2
4711,103,9
4712,46,8
4712,58,5
4713,41,9
4714,62,9
4715,44,6
4716,92,10
4717,2,0
4718,2,0
4719,182,8
4720,153,8
4721,177,0
4721,172,9
4722,132,8
4723,13,0
4724,137,10
4725,197,0
4725,48,4
4725,199,4
4726,4,6
4727,2,9
4728,72,0
4729,198,0
4730,178,0
4731,19,6
4731,103,6
4731,4,8
4732,190,9
4733,31,0
4733,23,0
4734,2,0
4735,65,0
4736,118,10
4737,52,0
4738,118,9
4739,179,0
4739,192,5
4739,99,9
4739,145,0
4740,89,0
4740,37,0
4741,160,10
4741,2,0
4742,120,0
4743,56,10
4743,153,7
4744,19,0
4745,2,6
4746,49,8
4747,35,0
4747,151,0
4748,198,0
4748,108,10
4748,15,0
4748,176,9
4748,77,10
4749,4,5
4749,191,10
4750,89,10
4751,154,0
4751,126,10
4752,9,9
4753,39,9
4753,62,0
4753,17,7
4753,31,9
4753,44,0
4753,143,7
4753,122,10
4753,73,0
4754,35,0
4755,158,10
4756,2,0
4757,124,0
4757,133,0
4758,198,7
4759,144,10
4760,15,7
4761,90,8
4762,185,0
4763,2,0
4764,187,6
4765,41,0
4765,131,7
4765,69,10
4765,173,0
4765,11,8
4765,135,0
4766,22,8
4767,116,9
4768,197,0
4768,80,0
4768,141,0
4768,171,9
4768,95,9
4768,26,0
4768,154,0
4769,57,9
4769,89,8
4769,121,0
4770,54,7
4771,41,9
4772,120,0
4773,78,10
4774,46,3
4775,26,5
4775,178,0
4776,29,0
4776,141,8
4777,2,0
4778,95,9
4779,67,8
4780,2,0
4781,66,0
4782,33,0
4782,2,0
4783,88,0
4784,31,0
4785,8,0
4786,52,10
4787,6,0
4788,97,6
4789,174,0
4789,108,6
4789,2,0
4790,42,0
4790,34,0
4790,52,0
4791,189,7
4792,40,0
4792,31,9
4792,90,0
4792,140,0
4793,56,7
4794,110,8
4795,77,7
4796,18,8
4797,175,7
4798,62,0
4798,74,0
4798,105,0
4798,44,0
4798,119,0
4798,4,0
4798,129,0
4798,185,0
4798,20,0
4798,33,10
4798,56,10
4798,147,10
4798,116,10
4798,141,0
4798,57,0
4798,8,0
4798,1,0
4798,171,0
4798,5,10
4798,48,0
4798,177,0
4798,36,0
4798,23,0
4798,172,0
4798,11,0
4798,38,0
4798,24,8
4799,74,0
4799,118,0
4799,158,0
4799,49,0
4800,52,8
4801,8,0
4802,38,7
4803,157,0
4804,32,0
4805,166,7
4806,16,0
4806,134,6
4807,74,0
4807,42,0
4807,31,0
4807,10,8
4807,76,0
4807,61,0
4807,66,0
4807,72,0
4807,149,10
4807,33,0
4807,194,10
4807,147,8
4807,175,0
4807,57,8
4807,8,0
4807,35,0
4807,5,0
4807,122,0
4807,43,0
4807,151,0
4807,163,0
4807,170,0
4807,9,0
4807,79,0
4807,196,0
4807,182,0
4807,2,0
4808,62,0
4808,155,0
4808,31,0
4808,115,0
4808,188,0
4808,4,10
4808,129,0
4808,130,0
4808,179,0
4808,112,0
4808,187,0
4808,149,0
4808,56,0
4808,194,0
4808,8,0
4808,171,0
4808,5,10
4808,48,0
4808,21,0
4808,73,0
4808,192,0
4808,177,0
4808,99,0
4808,127,0
4808,152,0
4808,145,0
4808,161,8
4808,123,0
4808,93,0
4808,153,0
4808,108,0
4808,186,0
4808,172,0
4808,16,0
4808,13,0
4809,161,10
4809,160,10
4809,123,8
4810,81,0
4810,50,0
4810,31,0
4810,72,0
4810,187,0
4810,99,0
4810,114,8
4810,181,9
4810,107,0
4811,13,8
4812,67,7
4813,145,6
4814,38,8
4815,120,0
4816,125,0
4816,10,0
4817,102,0
4817,56,8
4817,147,8
4817,116,0
4817,57,8
4817,49,0
4817,168,7
4817,79,8
4817,195,7
4818,40,0
4819,94,10
4820,2,0
4821,61,0
4822,50,8
4822,26,9
4823,142,0
4823,61,0
4823,91,0
4823,154,6
4823,2,0
4824,31,6
4825,46,0
4825,155,0
4825,162,0
4825,110,0
4825,173,0
4826,80,7
4826,34,0
4826,157,6
4826,69,0
4826,35,7
4826,135,7
4826,83,6
4827,145,5
4828,26,8
4829,61,7
4829,34,0
4830,47,8
4830,80,0
4830,180,0
4830,132,0
4830,66,0
4830,130,0
4830,179,0
4830,112,0
4830,187,9
4830,190,0
4830,32,0
4830,92,0
4830,1,0
4830,95,0
4830,26,0
4830,128,0
4830,48,0
4830,64,0
4830,122,10
4830,21,0
4830,73,8
4830,99,0
4830,14,0
4830,168,0
4830,161,0
4830,160,0
4830,123,0
4830,151,0
4830,36,0
4830,13,0
4831,31,9
4832,73,8
4833,31,0
4834,38,10
4835,110,8
4836,107,10
4837,90,7
4837,34,4
4837,37,7
4838,22,6
4839,157,0
4840,143,6
4841,82,7
4842,167,8
4843,150,0
4844,126,8
4845,51,7
4845,37,8
4846,134,8
4847,148,0
4848,120,4
4849,52,0
4850,113,8
4850,36,7
4851,124,5
4851,78,9
4851,2,3
4852,105,0
4853,47,5
4853,159,9
4853,183,8
4854,74,10
4854,132,9
4854,90,8
4854,95,0
4854,111,7
4854,135,7
4855,2,0
4856,161,9
4857,110,10
4857,144,0
4857,186,10
4857,134,9
4858,96,0
4858,35,0
4858,45,0
4859,70,0
4860,92,8
4861,12,10
4862,52,0
4862,112,0
4863,25,0
4863,143,0
4863,70,0
4863,72,9
4863,91,0
4863,64,7
4863,172,0
4863,83,0
4863,170,0
4864,110,10
4865,2,0
4866,61,5
4867,2,0
4868,167,0
4868,69,7
4868,92,0
4868,60,6
4869,190,0
4870,25,0
4870,118,8
4870,119,8
4871,66,8
4872,105,8
4873,170,9
4874,19,8
4875,27,5
4875,194,10
4876,80,0
4876,40,10
4876,31,0
4876,90,0
4876,185,0
4876,53,0
4877,22,6
4878,42,9
4878,31,0
4878,44,0
4878,118,10
4878,119,0
4878,8,0
4878,6,0
4878,108,9
4878,2,0
4879,8,8
4880,34,5
4881,190,8
4882,163,0
4883,68,8
4883,19,8
4883,77,0
4884,124,0
4884,46,9
4884,25,0
4884,159,0
4884,55,7
4884,44,0
4884,118,0
4884,88,0
4884,109,0
4884,119,0
4884,68,0
4884,65,0
4884,103,0
4884,66,0
4884,144,0
4884,184,0
4884,116,0
4884,104,0
4884,108,0
4884,37,0
4885,140,6
4886,125,6
4886,72,8
4887,2,7
4888,60,0
4889,87,7
4890,103,5
4891,40,10
4892,174,0
4892,153,7
4892,13,8
4893,162,9
4893,130,0
4893,89,7
4893,177,7
4893,161,0
4893,15,0
4893,126,0
4894,41,5
4894,148,10
4894,31,0
4894,53,0
4894,102,6
4894,89,9
4894,154,10
4894,145,0
4894,63,0
4894,45,0
4894,83,9
4894,2,2
4895,129,8
4896,74,0
4897,2,6
4898,172,10
4899,108,10
4900,47,8
4901,33,9
4901,116,0
4901,57,9
4901,92,9
4901,1,0
4901,95,0
4902,83,9
4903,40,9
4904,120,8
4905,115,0
4905,98,7
4905,164,0
4905,67,10
4905,128,8
4905,12,0
4906,55,8
4907,163,0
4908,90,10
4909,183,0
4910,42,0
4911,26,8
4912,134,0
4913,146,2
4914,74,10
4914,61,3
4914,104,5
4915,198,0
4916,61,0
4917,80,0
4918,8,8
4919,63,10
4920,124,8
4920,142,8
4920,62,8
4920,74,0
4920,17,0
4920,25,7
4920,30,0
4920,197,0
4920,97,0
4920,85,0
4920,80,0
4920,81,0
4920,50,8
4920,117,8
4920,28,8
4920,42,0
4920,40,7
4920,41,8
4920,58,0
4920,131,0
4920,180,9
4920,136,9
4920,138,0
4920,106,0
4920,183,7
4920,148,0
4920,155,8
4920,165,0
4920,31,0
4920,10,7
4920,55,0
4920,86,0
4920,143,10
4920,88,0
4920,109,9
4920,68,0
4920,84,6
4920,90,0
4920,87,0
4920,34,0
4920,157,7
4920,27,0
4920,69,0
4920,162,0
4920,120,0
4920,71,8
4920,110,0
4920,94,0
4920,100,0
4920,53,8
4920,140,8
4920,91,0
4920,158,0
4920,102,0
4920,144,0
4920,184,0
4920,149,0
4920,89,0
4920,171,7
4920,111,0
4920,26,0
4920,5,0
4920,154,0
4920,64,0
4920,73,0
4920,127,0
4920,152,0
4920,14,0
4920,145,0
4920,49,0
4920,173,8
4920,6,9
4920,43,0
4920,12,0
4920,22,0
4920,168,0
4920,114,0
4920,191,9
4920,108,0
4920,186,8
4920,181,9
4920,63,0
4920,15,0
4920,75,0
4920,11,7
4920,189,0
4920,135,7
4920,101,0
4920,45,9
4920,146,0
4920,163,0
4920,60,8
4920,83,8
4920,78,9
4920,107,7
4920,134,9
4920,170,0
4920,9,8
4920,196,9
4920,182,8
4920,195,0
4920,38,5
4920,2,0
4920,176,0
4920,77,9
4920,24,0
4920,139,0
4920,121,0
4921,62,0
4921,42,8
4921,131,9
4921,31,0
4922,125,8
4922,31,10
4922,102,0
4923,25,0
4924,11,8
4925,29,9
4925,109,9
4925,115,0
4925,69,10
4925,52,10
4925,108,10
4925,15,0
4925,23,0
4926,158,0
4927,73,0
4928,74,0
4928,25,0
4928,156,0
4928,81,0
4928,61,0
4928,5,0
4928,108,0
4928,36,0
4928,59,0
4928,146,0
4928,170,0
4928,2,0
4928,24,0
4929,25,0
4930,185,5
4931,71,3
4932,44,0
4932,118,0
4932,88,0
4932,19,0
4932,84,0
4932,52,0
4932,2,0
4933,100,10
4934,51,8
4934,41,0
4935,124,8
4935,17,0
4935,47,0
4935,28,8
4935,41,0
4935,148,9
4935,34,0
4935,158,8
4935,168,0
4935,11,9
4935,126,0
4935,60,0
4935,139,0
4936,173,0
4937,127,0
4938,177,0
4939,17,6
4940,25,0
4940,40,0
4940,155,6
4940,59,0
4941,157,5
4942,53,0
4943,2,0
4944,41,0
4944,155,9
4944,31,0
4944,98,0
4944,67,0
4944,190,4
4944,59,0
4944,9,0
4945,166,9
4946,42,0
4946,84,8
4946,158,7
4946,96,0
4947,140,0
4947,144,0
4947,56,7
4948,51,0
4948,179,0
4948,96,0
4948,194,10
4948,57,9
4948,199,0
4948,152,7
4948,101,0
4949,117,10
4950,90,0
4951,86,0
4952,40,9
4952,10,8
4953,2,0
4954,48,9
4954,21,0
4954,127,5
4955,2,0
4956,158,8
4957,9,10
4958,85,0
4958,165,0
4958,115,0
4958,53,6
4958,102,0
4958,149,0
4958,147,9
4958,175,0
4958,57,0
4958,190,0
4958,1,0
4958,95,0
4958,5,0
4958,45,0
4959,57,10
4960,28,7
4960,131,0
4960,31,7
4960,8,3
4960,35,0
4960,196,8
4961,165,7
4962,84,0
4963,142,0
4963,136,10
4963,193,10
4963,52,0
4963,190,10
4963,127,0
4963,181,10
4963,13,9
4964,195,8
4965,34,7
4966,98,0
4966,100,8
4966,147,0
4967,2,8
4968,131,0
4969,1,0
4970,165,6
4970,78,0
4971,164,0
4972,50,7
4972,31,10
4972,94,0
4973,183,9
4973,181,9
4973,9,7
4974,8,0
4975,120,7
4976,26,0
4976,73,0
4977,50,0
4977,55,0
4977,76,0
4977,2,0
4978,46,0
4979,66,0
4979,2,0
4980,18,0
4980,28,0
4980,198,0
4981,86,7
4981,109,0
4981,68,0
4981,70,0
4981,112,0
4981,187,0
4981,7,0
4981,190,0
4981,89,0
4981,128,0
4982,84,8
4983,13,10
4983,79,0
4984,139,6
4985,91,0
4986,115,0
4987,154,8
4988,105,10
4989,67,10
4990,143,9
4990,115,8
4991,139,5
4992,138,0
4992,98,0
4992,56,9
4992,116,0
4992,2,7
4993,52,10
4993,163,5
4993,126,5
4994,25,0
4994,156,9
4995,87,0
4996,31,9
4997,44,0
4997,118,0
4997,119,0
4997,129,0
4997,130,0
4997,179,0
4997,96,0
4997,112,0
4997,67,0
4997,89,0
4997,48,0
4997,192,0
4997,191,0
4998,54,9
4998,125,0
4999,143,10
4999,115,10
4999,52,0
4999,5,0
4999,23,0
5000,191,0
5001,130,8
5002,81,0
5002,13,0
5003,26,0
5004,46,8
5004,87,10
5004,91,7
5005,146,7
5006,80,0
5007,120,8
5008,44,9
5009,50,7
5010,167,0
5010,125,8
5010,79,0
5011,19,0
5011,52,10
5011,57,0
5012,148,0
5013,97,8
5014,2,0
5015,40,0
5016,133,0
5017,112,8
5017,187,9
5018,17,0
5018,165,0
5018,132,0
5018,90,0
5018,157,0
5018,120,6
5018,72,7
5018,140,8
5018,158,0
5018,102,8
5018,35,0
5018,168,0
5018,75,8
5018,45,0
5018,146,8
5018,170,8
5019,142,6
5019,173,5
5019,160,0
5020,31,7
5021,14,9
5022,58,0
5023,67,7
5024,76,10
5024,94,8
5025,169,8
5026,31,9
5027,3,0
5028,2,0
5029,78,0
5030,6,0
5031,82,0
5031,17,0
5031,18,0
5031,42,0
5031,58,0
5031,125,0
5031,131,0
5031,193,0
5031,31,0
5031,76,0
5031,65,0
5031,188,0
5031,34,0
5031,102,0
5031,112,5
5031,149,0
5031,175,0
5031,141,0
5031,190,5
5031,92,0
5031,178,0
5031,154,0
5031,14,0
5031,49,0
5031,43,9
5031,36,0
5031,59,0
5031,45,0
5031,146,0
5031,126,0
5031,195,0
5031,77,0
5032,119,4
5032,182,0
5033,50,0
5033,68,0
5033,69,6
5033,33,0
